y_label,,headline,pub_date,snippet,web_url
1,276,"6.2-Magnitude Earthquake Shakes Italy, Killing at Least 10",2016-08-24T02:51:45+0000,"More than 39 strong earthquakes were reported over a three-hour period, officials said, and tremors awakened residents in Rome nearly 100 miles to the southwest of the epicenter.",https://www.nytimes.com/2016/08/24/world/europe/italy-earthquake-usgs.html
0,277,"Kilauea Volcano Erupts, Spewing Lava and Gases Near Homes in Hawaii",2018-05-04T07:24:02+0000,"After a series of tremors, lava began spewing into an area on the eastern edge of the island of Hawaii. An earthquake with a 6.9 magnitude hit early Friday afternoon.",https://www.nytimes.com/2018/05/04/us/kilauea-volcano-eruption-hawaii.html
0,278,"Mexico, Hit by Its Own Disasters, Can’t Help Texas After All",2017-09-12T17:40:04+0000,"After Hurricane Harvey left part of Texas under water, Mexico offered to help its neighbor. That was before an earthquake and Hurricane Katia.",https://www.nytimes.com/2017/09/12/world/americas/mexico-texas-hurricane-harvey.html
0,279,U.S. and Canada Warn Against Travel to Haiti as Violent Protests Continue,2019-02-15T20:37:23+0000,President Jovenal Moïse of Haiti has refused to bow to widespread demonstrations calling for his resignation.,https://www.nytimes.com/2019/02/15/world/americas/haiti-travel-advisory.html
0,280,"Huang Qi, Online Dissident and Rights Advocate in China, Faces Trial",2019-01-15T03:18:08+0000,"The case of the blogger behind the popular website 64 Tianwang has drawn intense international scrutiny, in part because he has a kidney disease.",https://www.nytimes.com/2019/01/14/world/asia/china-trial-huang-qi.html
0,281,4 Spooky Short Stories Inspired by Haunting Images,2018-10-31T18:17:27+0000,"In the spirit of Halloween, we asked writers to respond to photographs by Francesca Woodman, Gregory Crewdson and more.",https://www.nytimes.com/2018/10/31/t-magazine/spooky-stories-haunting-images.html
0,282,Matteo Salvini Likes Nutella and Kittens. It’s All Part of a Social Media Strategy.,2019-01-04T23:03:19+0000,"The online feed of Italy’s most powerful politician is not about product placement, but a studied way to sell his common-man brand in an anti-elite era.",https://www.nytimes.com/2019/01/04/world/europe/matteo-salvini-italy-social-media-nutella-barilla.html
0,283,Papua New Guinea Hit by Powerful Aftershock as Quake’s Toll Mounts,2018-03-07T09:30:59+0000,"More than 100 people died in a Feb. 26 earthquake centered in the remote Highlands Region, and powerful aftershocks are adding to survivors’ fears.",https://www.nytimes.com/2018/03/07/world/asia/papua-new-guinea-earthquake.html
0,284,"After Earthquake in Italy, ‘Half the Town No Longer Exists’",2016-08-24T13:59:59+0000,"Dust still swirled about the rubble piled waist-high in the town of Amatrice. Stunned survivors, some still in pajamas, wandered through the streets, unsure what to do.",https://www.nytimes.com/2016/08/25/world/europe/amatrice-italy-earthquake.html
0,285,"Jacinda Ardern Pitched New Zealand’s Charms. Now, She Speaks of Its Pain.",2019-03-16T14:59:36+0000,"With the massacre of 50 people at two mosques, the prime minister is back in the international spotlight, but the glamour is gone.",https://www.nytimes.com/2019/03/16/world/asia/jacinda-ardern-new-zealand-christchurch.html
0,286,Earthquakes in Oklahoma Raise Fears of a Big One,2016-01-08T00:00:00Z,"The state recorded two of its largest earthquakes in years, fueling concern that burying oil and gas wastes in seismically active areas is courting danger.",https://www.nytimes.com/2016/01/08/us/earthquakes-in-oklahoma-raise-fears-of-a-big-one.html
0,287,Iran Should Reconcile With America,2019-04-08T10:00:01+0000,Isn’t it time to abandon the policies that have kept the people of Iran and the United States apart since 1979?,https://www.nytimes.com/2019/04/08/opinion/iran-united-states.html
0,288,"Greece, Donald McGahn, Uber: Your Monday Briefing",2018-08-20T04:32:27+0000,Here’s what you need to know to start your day.,https://www.nytimes.com/2018/08/20/briefing/greece-donald-mcgahn-uber.html
0,289,"After Hurricane, Haiti Confronts Scars From 2010 Earthquake Recovery",2016-10-21T21:23:34+0000,"The problems that followed the earthquake — spotty coordination with aid groups, the specter of tent cities — are hovering over the response to Hurricane Matthew.",https://www.nytimes.com/2016/10/22/world/americas/hurricane-matthew-haiti-earthquake.html
0,290,How to Get the Most Out of Black Friday and Cyber Monday (Even if You’re Not Into Tech),2018-11-20T14:49:21+0000,"Black Friday and Cyber Monday may be known for hot gadgets and electronics, but there are great deals on other things, too. Here are a few to watch out for.",https://www.nytimes.com/2018/11/20/smarter-living/wirecutter/how-to-get-the-most-out-of-black-friday-even-if-youre-not-into-tech.html
0,291,Yellowstone’s Steamboat Geyser Is Gushing at a Record Pace,2019-02-08T22:26:53+0000,"It’s the talk of the national park these days, erupting a record 32 times last year and keeping up its showstopping pace this winter.",https://www.nytimes.com/2019/02/08/science/steamboat-geyser-yellowstone.html
0,292,New Sentences: From Mitski’s ‘Two Slow Dancers’,2018-08-29T21:29:11+0000,"There are great sentences on paper and great sentences in songs, but the categories don’t often overlap.",https://www.nytimes.com/2018/08/29/magazine/new-sentences-from-mitskis-two-slow-dancers.html
0,293,How NASA’s Curiosity Rover Weighed a Mountain on Mars,2019-01-31T19:09:05+0000,"With a bit of technical improvisation, scientists worked out that the bedrock of Mount Sharp appeared to be less dense than had been expected.",https://www.nytimes.com/2019/01/31/science/mars-curiosity-rover-mount-sharp.html
0,294,Hawaii Volcano Erupts,2018-05-04T13:22:24+0000,Lava burst from Kilauea and began flowing on the eastern edge of the Big Island after a series of earthquakes. Residents of the area were ordered to evacuate.,https://www.nytimes.com/video/world/americas/100000005883765/hawaii-volcano-erupts.html
0,295,Turning 40 and Looking Death in the Eye,2019-03-23T18:30:04+0000,I used to think everything worked out for the best. But then my wife got cancer.,https://www.nytimes.com/2019/03/23/opinion/sunday/turning-40-death.html
0,296,Japan and Utility Are Found Negligent Again in Fukushima Meltdowns,2017-10-10T10:31:21+0000,It was the third case in which a court found the Tokyo Electric Power Company negligent in not preventing the meltdowns set off by an earthquake and tsunami in March 2011.,https://www.nytimes.com/2017/10/10/world/asia/japan-fukushima-lawsuit.html
0,297,Earthquake Jolts Ecuador Into Enacting Long-Avoided Fiscal Changes,2016-04-24T04:00:00Z,"After the country’s largest quake since 1979, its leftist leaders are turning to the kinds of measures they rose to power railing against.",https://www.nytimes.com/2016/04/24/world/americas/earthquake-jolts-ecuador-into-enacting-long-avoided-fiscal-changes.html
0,298,"Simple, Simple, Simple",2019-03-19T02:00:06+0000,"Or is it? Daniel Larsen, who made his New York Times Crossword debut at the age of 13, returns with a new puzzle.",https://www.nytimes.com/2019/03/18/crosswords/daily-puzzle-2019-03-19.html
0,299,Bottle of Whisky Sells for a Record $1.1 Million,2018-10-03T16:08:45+0000,The private buyer of the 60-year-old Macallan Valerio Adami 1926 was not named but was said to be from Asia.,https://www.nytimes.com/2018/10/03/world/europe/scotch-whisky-auction-record.html
0,300,"Huawei’s ‘Wolf Culture’ Helped It Grow, and Got It Into Trouble",2018-12-18T16:00:09+0000,The Chinese tech giant cultivated a hard-charging spirit in its quest for world dominance. Some employees may have been pushed too far.,https://www.nytimes.com/2018/12/18/technology/huawei-workers-iran-sanctions.html
0,301,"Amid Quake Rubble in Mexico, ‘We Will Get Through It’",2017-09-21T21:28:35+0000,"Hundreds of volunteers, military personnel and city workers came together to try to find survivors after a textile factory collapsed during Tuesday’s earthquake, burying several people in Mexico City.",https://www.nytimes.com/video/world/americas/100000005449206/earthquake-mexico-city-textile-factory.html
0,302,"North Korea, Indonesia, Venezuela: Your Monday Briefing",2018-08-05T20:40:54+0000,Here’s what you need to know to start your day.,https://www.nytimes.com/2018/08/05/briefing/north-korea-indonesia-venezuela.html
0,303,Some Villages in Italy May Never Recover From Earthquake,2016-08-26T04:00:00+0000,"For some of the smallest mountain towns, where homes have been leveled and lives lost, displaced residents face the possible elimination of the towns themselves.",https://www.nytimes.com/2016/08/26/world/europe/italy-earthquake-aftermath.html
0,304,Paris Explosion at Bakery Kills at Least 4 and Injures Dozens,2019-01-12T08:57:07+0000,"The Paris police said the blast that injured at least 47 people, 10 critically, was probably caused by a gas leak.",https://www.nytimes.com/2019/01/12/world/europe/france-paris-explosion.html
0,305,Dana Schutz’s New Paintings Just Might Be Her Best,2019-02-07T11:00:07+0000,The artist proves her mettle in her first New York show since the 2017 Whitney Biennial.,https://www.nytimes.com/2019/02/07/arts/design/dana-schutz-review-petzel-gallery.html
0,306,The Week in Tech: Business Is Booming Despite Backlash,2019-02-08T14:00:05+0000,"Global criticism of the tech industry hasn’t had an impact on the bottom line — at least not yet, writes Kate Conger.",https://www.nytimes.com/2019/02/08/technology/the-week-in-tech-business-is-booming-despite-backlash.html
0,307,Pope Francis Makes Surprise Visit to Earthquake-Hit Towns in Italy,2016-10-05T04:00:00+0000,"Francis vowed after the deadly tremor that he would travel to the region and pray with residents, but he had delayed the trip to avoid hindering rebuilding efforts.",https://www.nytimes.com/2016/10/05/world/europe/pope-francis-earthquake-italy.html
0,308,"South Korea Will Resume Reactor Work, Defying Nuclear Opponents",2017-10-20T08:28:00+0000,The decision to restart two stalled projects reverses a campaign promise by President Moon Jae-in and disappoints supporters seeking a phaseout of nuclear power.,https://www.nytimes.com/2017/10/20/world/asia/south-korea-nuclear-plants.html
0,309,"Fan Bingbing, Australia, Indonesia: Your Thursday Briefing",2018-10-03T20:27:46+0000,Here’s what you need to know to start your day.,https://www.nytimes.com/2018/10/03/briefing/fan-bingbing-australia-indonesia.html
0,310,Response to Earthquake in India,2016-01-04T12:59:37Z,"The home minister of India, Rajnath Singh, talked about the government’s response to the earthquake that struck northeast India and sent tremors to neighboring countries.",https://www.nytimes.com/video/world/asia/100000004124063/response-to-earthquake-in-south-asia.html
0,311,"Indonesia, Nobel, Aznavour: Your Tuesday Briefing",2018-10-02T04:18:36+0000,Here’s what you need to know to start your day.,https://www.nytimes.com/2018/10/02/briefing/indonesia-nobel-aznavour.html
0,312,"Charles McCarry, 88, Spy Turned Master Spy Novelist, Is Dead",2019-03-02T00:45:18+0000,What Mr. McCarry learned as a Cold War C.I.A. operative served him well as a writer. His fiction was compared to John le Carré’s.,https://www.nytimes.com/2019/03/01/obituaries/charles-mccarry-dead.html
0,313,Mexico City as the Director of ‘Roma’ Remembers It (and Hears It),2019-01-02T17:01:06+0000,Alfonso Cuarón revisits the sights and sounds of the neighborhood that inspired his critically acclaimed film.,https://www.nytimes.com/2019/01/02/movies/alfonso-cuaron-roma-mexico-city.html
0,314,"Donald Keene, Famed Translator of Japanese Literature, Dies at 96",2019-02-24T18:27:52+0000,"The longtime Columbia professor had a passionate interest in Japanese writing and history, making him a celebrity in Japan, where he became a citizen after a nuclear disaster there in 2011.",https://www.nytimes.com/2019/02/24/obituaries/donald-keene-dead-at-96.html
0,315,California Today: A Pulitzer Brings Bittersweet Pride to Santa Rosa,2018-04-19T12:50:24+0000,"Thursday: Governor Brown orders troops to the border, Qualcomm starts to slim down and a grim look at the Bay Area should the Big One hit.",https://www.nytimes.com/2018/04/19/us/california-today-press-democrat-pulitzer.html
1,316,Strong Earthquake Rattles Spain and Morocco,2016-01-26T00:00:00Z,"The temblor caused some material damage in southern Spain and northern Morocco, although no deaths or injuries were reported.",https://www.nytimes.com/2016/01/26/world/europe/earthquake-spain-morocco.html
0,317,"Your Weekend Briefing: Kavanaugh, Trump’s Taxes, Nobel Prizes",2018-10-07T10:57:45+0000,Here’s what you need to know about the week’s top stories.,https://www.nytimes.com/2018/10/07/briefing/your-weekend-briefing-kavanaugh-trumps-taxes-nobel-prizes.html
0,318,"Naomi Breslau, Who Studied Post-Traumatic Stress, Dies at 86",2018-11-14T18:27:06+0000,"She also investigated links between various disorders, like depression and smoking, and suggested that migraines could cause mental problems — and vice versa.",https://www.nytimes.com/2018/11/14/obituaries/naomi-breslau-dead.html
0,319,Mars Beckons,2018-11-28T00:08:20+0000,Scientists hope to uncover some of the secrets of that distant world — and maybe some of our own.,https://www.nytimes.com/2018/11/27/opinion/mars-exploration-nasa-insight-space.html
0,320,"Lori Loughlin, Now Appearing in Court",2019-03-14T12:57:13+0000,Thursday: An actress draws an audience as she faces court; support for the governor’s death penalty moratorium; and the tip of the Transamerica Pyramid.,https://www.nytimes.com/2019/03/14/us/california-celebrity-court-lori-loughlin-college-scandal.html
0,321,"Weekly News Quiz for Students: Partisan Battles, Suicide Bombing, Pipeline Explosion",2019-01-22T13:41:59+0000,How well did you follow the news this past week? How many of these 10 questions can you get right?,https://www.nytimes.com/interactive/2019/01/22/learning/22Weekly-News-Quiz-for-Students.html
0,322,"Indonesia, Brett Kavanaugh, Iran: Your Thursday Briefing",2018-10-04T05:16:24+0000,Here’s what you need to know to start your day.,https://www.nytimes.com/2018/10/04/briefing/indonesia-brett-kavanaugh-iran.html
0,323,How a Times Reporter Kept Up With the Kardashians,2019-04-04T13:22:16+0000,Thursday: Wrangling “KarJenner” schedules; PG&E’s new chief executive; and truffle-hunting dogs,https://www.nytimes.com/2019/04/04/us/nyt-keeping-up-with-the-kardashians.html
0,324,Why Your Cardiologist Should Ask About Your Love Life,2018-09-14T19:00:05+0000,"The heart may not be the origin of our feelings, but it is affected by them. ",https://www.nytimes.com/2018/09/14/opinion/sunday/heart-health-emotions.html
0,325,Buildings Teeter in Taiwan After Deadly Quake,2018-02-06T19:44:34+0000,Rescuers searched for survivors after a 6.4-magnitude earthquake struck Taiwan on Tuesday.,https://www.nytimes.com/video/world/asia/100000005722521/aftermath-taiwan-quake.html
0,326,"Security Clearances, Nipsey Hussle, April Fools’: Your Monday Evening Briefing",2019-04-01T22:13:51+0000,Here’s what you need to know at the end of the day.,https://www.nytimes.com/2019/04/01/briefing/security-clearances-nipsey-hussle-april-fools.html
0,327,"The Earth’s Shell Has Cracked, and We’re Drifting on the Pieces ",2018-12-18T07:30:05+0000,Plate tectonics helped make our planet stable and habitable. But the slow shifting of continents is still a mysterious process.,https://www.nytimes.com/2018/12/18/science/plate-tectonics-continents-earth.html
0,328,Mexicans Dig Through Quake Rubble as Death Toll Passes 200,2017-09-20T09:03:04+0000,Thousands of rescue workers plunged into the shattered shells of homes and offices. Officials said the priority is to keep saving people.,https://www.nytimes.com/2017/09/20/world/americas/mexico-earthquake-death-toll.html
0,329,I Was Part of the Student Movement of ’68. We Paid for Freedom with Our Lives.,2018-10-01T10:00:05+0000,Mexicans still feel the aftershocks of that year’s political earthquake.,https://www.nytimes.com/2018/10/01/opinion/contributors/mexico-1968-student-movement.html
0,330,House Hunting in … Mexico,2018-05-30T13:31:07+0000,"The residential market in Mexico City remains strong, despite predictions that the 2017 earthquake would cause a slump in some areas.",https://www.nytimes.com/2018/05/30/realestate/house-hunting-in-mexico-city.html
0,331,03:34 Earthquake In Chile,2016-04-18T22:18:41Z,,https://www.nytimes.com/video/movies/100000004337894/0334-earthquake-in-chile.html
0,332,It’s Not Just Hawaii: The U.S. Has 169 Volcanoes That Could Erupt,2018-05-14T22:52:05+0000,"There are potentially active volcanoes all over the West and Alaska as well as Hawaii, and about 50 are considered high priorities for monitoring. Here is where to find them.",https://www.nytimes.com/2018/05/14/us/us-active-volcanoes-hawaii.html
0,333,Would You Play Ball at Fukushima?,2017-12-29T18:08:42+0000,Local officials and residents hope sports teams and the 2020 Olympics change how the world sees the area at the center of 2011’s deadly tsunami and radiation leak.,https://www.nytimes.com/2017/12/29/sports/fukushima-nuclear-disaster-tokyo-olympics.html
0,334,Now Is the Time for the Comfort of Swan-Shaped Pastries,2018-10-17T09:00:03+0000,Diplomat cream and pâte à choux combine in a delicacy that will bring you joy.,https://www.nytimes.com/2018/10/17/magazine/comfort-swan-pastries-diplomat-cream.html
0,335,"Americans Are Moving Closer to Nature, and to Fire Danger",2018-11-15T17:07:47+0000,More people in California and other states are living in areas known as the wildland-urban interface. Wildfires in those zones pose the greatest risk.,https://www.nytimes.com/2018/11/15/climate/california-fires-wildland-urban-interface.html
0,336,A God Problem,2019-03-25T15:00:03+0000,Perfect. All-powerful. All-knowing. The idea of the deity most Westerners accept is actually not coherent.,https://www.nytimes.com/2019/03/25/opinion/-philosophy-god-omniscience.html
0,337,"Weekly News Quiz for Students: Midterm Results, Fires, Jeff Sessions",2018-11-13T12:59:28+0000,How well did you follow the news this past week? How many of these 10 questions can you get right?,https://www.nytimes.com/interactive/2018/11/13/learning/13Weekly-News-Quiz-for-Students.html
0,338,How to Prepare for an Earthquake,2015-12-11T12:00:09+0000,"Bolt everything down. Pack solar-powered chargers, fresh water and more.",https://www.nytimes.com/2015/12/13/magazine/how-to-prepare-for-an-earthquake.html
0,339,New Zealand Confronts an American Export: Mass Shootings,2019-03-22T15:35:06+0000,"The country’s leaders want a solution, not just the problem, to become a global phenomenon.",https://www.nytimes.com/2019/03/22/sunday-review/new-zealand-mass-shootings.html
0,340,Taiwan Mobilizes Army to Search Rubble After Earthquake,2016-02-06T05:00:00Z,"A 6.4-magnitude earthquake struck southern Taiwan, leveling at least one residential building and trapping dozens of people.",https://www.nytimes.com/2016/02/06/world/asia/taiwan-mobilizes-army-to-search-rubble-after-earthquake.html
0,341,"Ralph Solecki, Who Found Humanity in Neanderthals, Dies at 101",2019-04-11T17:34:55+0000,Dr. Solecki’s archaeological research at Shanidar Cave in Iraq found that Neanderthals cared for the ailing and buried their dead with flowers.,https://www.nytimes.com/2019/04/11/obituaries/ralph-solecki-dead.html
0,342,Measles Outbreak: The Public Health Emergency and the Crackdown in Brooklyn,2019-04-10T09:31:35+0000,"Wednesday: What you need to know about the outbreak, and efforts to contain it.",https://www.nytimes.com/2019/04/10/nyregion/newyorktoday/nyc-news-measles-outbreak-brooklyn.html
0,343,"Indonesia, North Korea, ‘The Little Mermaid’: Your Tuesday Briefing",2018-10-01T20:43:43+0000,Here’s what you need to know to start your day.,https://www.nytimes.com/2018/10/01/briefing/indonesia-north-korea-the-little-mermaid.html
0,344,California’s Latest Fight With the Trump Administration,2019-02-19T14:08:00+0000,Tuesday: What to know about the lawsuit challenging the president’s emergency declaration; housing costs are changing the Bay Area; and Stephen Curry,https://www.nytimes.com/2019/02/19/us/california-today-national-emergency-trump-lawsuit.html
0,345,Earthquake Leaves a Trail of Destruction in Ecuador,2016-04-18T16:00:41+0000,"Rescuers are still digging through the rubble from Saturday’s magnitude 7.8 quake, the strongest to strike Ecuador in decades.",https://www.nytimes.com/2016/04/19/world/americas/ecuador-earthquake.html
0,346,"In Mattis’s Shadow, Acting Pentagon Chief Tries to Reassure NATO Allies",2019-02-14T17:27:41+0000,"Patrick Shanahan, the acting defense secretary, is not seen as a counterweight to President Trump’s distrust of alliances.",https://www.nytimes.com/2019/02/14/world/europe/nato-patrick-shanahan.html
0,347,"New in Paperback: ‘Who Is Rich?,’ ‘The Stars in Our Eyes’",2018-07-20T09:00:12+0000,Six new paperbacks to check out this week.,https://www.nytimes.com/2018/07/20/books/review/new-paperbacks.html
0,348,"Earthquake Strikes Northeast India, Killing at Least 6",2016-01-05T00:00:00Z,"The quake, of magnitude 6.7, left scores wounded, and the death toll was expected to rise.",https://www.nytimes.com/2016/01/05/world/asia/india-manipur-earthquake.html
0,349,"In Mexico City, a Restaurant Draws Locally and From 10,000 Miles Away",2018-10-12T09:23:24+0000,Masala y Maiz combines the flavors of Mexico and India.,https://www.nytimes.com/2018/10/12/travel/masala-y-maiz-restaurant-mexico-city-review.html
0,350,Disaster Wars: Earthquake Vs. Tsunami,2016-04-24T09:48:12Z,"A devastating tsunami originating from the depths of the Marianas Trench destroys the Hawaiian Islands, continuing towards the west coast and becoming more powerful as it approaches Los Angeles. As scientists try to stop the impending destruction ...",https://www.nytimes.com/video/movies/100000004354584/disaster-wars-earthquake-vs-tsunami.html
0,351,"‘We Have to Fight’: Immigrants Win Reprieve, but Anxiety Over Deportation Lingers",2018-10-05T00:08:38+0000,"Salvadorans, Haitians, Nicaraguans and Sudanese won a temporary reprieve from a White House decision to end their protected status in the United States.",https://www.nytimes.com/2018/10/04/us/immigration-trump-deportation-temporary-protected-status.html
0,352,Airports Are Developing the Land Past the Runways,2018-05-14T20:14:32+0000,"To hold the line on airline fees and to pay for terminal improvements, airports are leasing their property. Golf anyone?",https://www.nytimes.com/2018/05/14/business/airports-revenue-real-estate.html
0,353,"Amid Japan’s Flood Devastation, Survivors Dig Out",2018-07-09T10:21:50+0000,More than 100 people have died and dozens are missing after heavy rains set off floods in the south and west of the country.,https://www.nytimes.com/2018/07/09/world/asia/japan-floods-rain-deaths.html
0,354,"With Northam Picture, Obscure Publication Plays Big Role in Virginia Politics",2019-02-05T00:02:51+0000,"Big League Politics, an obscure right-wing publication, has put both Virginia Gov. Ralph Northam and Lt. Gov. Justin Fairfax on the defensive.",https://www.nytimes.com/2019/02/04/us/politics/northam-fairfax-big-league-politics.html
0,355,Column: Living in California Means Ignoring Risk of Disaster,2019-04-11T10:16:18+0000,"In the winter of 2009, my wife and I found a house that looked like a great place to start our family, a three-bedroom in a hilly subdivision surrounded by dry brush just outside the Redding city limits.",https://www.nytimes.com/aponline/2019/04/11/us/ap-us-destined-to-burn-california-experience.html
0,356,"Weekly News Quiz for Students: Brett Kavanaugh, Tsunami, Nafta",2018-10-02T12:37:58+0000,How well did you follow the news this past week? How many of these 10 questions can you get right?,https://www.nytimes.com/interactive/2018/10/02/learning/02Weekly-News-Quiz-for-Students.html
1,357,"Powerful Earthquake Strikes Pakistan, India and Afghanistan",2016-04-11T00:00:00Z,"There were no immediate reports of widespread damage from the quake, which shook buildings and houses and caused panic in several cities.",https://www.nytimes.com/2016/04/11/world/asia/earthquake-pakistan-india-afghanistan.html
0,358,"Weekly News Quiz for Students: Brett Kavanaugh, Tsunami, Nafta",2018-10-02T13:51:20+0000,How well did you follow the news this past week? How many of these 10 questions can you get right?,https://www.nytimes.com/interactive/2018/10/02/learning/02Weekly-Student-News-Quiz-Kavanaugh-Tsunami-Nafta.html
0,359,Venice Flooding Is Worst in a Decade; Severe Weather in Italy Kills at Least 11,2018-10-30T13:41:02+0000,"Days of strong rain and high winds have caused flooding and landslides, and the waters in Venice reached their highest level in a decade.",https://www.nytimes.com/2018/10/30/world/europe/venice-floods-italy.html
0,360,Taiwan Earthquake Search Uncovers Body of Last Missing Person,2016-02-20T00:00:00Z,"The discovery brings the death toll from the Feb. 6 earthquake to 117, all but two of whom perished in the collapse of a 17-story apartment complex.",https://www.nytimes.com/2016/02/20/world/asia/taiwan-earthquake-last-missing-person.html
0,361,How Two Times Reporters Covered the Hunt for Oil in Alaska,2018-12-10T03:07:03+0000,The investigative reporter Steve Eder and the climate reporter Henry Fountain teamed up to examine how the Arctic National Wildlife Refuge went from off-limits to open for business.,https://www.nytimes.com/2018/12/09/reader-center/oil-drilling-alaska.html
0,362,"Oxfam, British Charity, Admits Sexual Misconduct by Workers in Haiti",2018-02-09T18:04:04+0000,A newspaper reported that Oxfam officials hired prostitutes and held sex parties in 2011. The group fired four people and three quit under scrutiny.,https://www.nytimes.com/2018/02/09/world/americas/oxfam-haiti-sexual-misconduct.html
0,363,Drilling Is Making Oklahoma as Quake Prone as California,2016-03-29T00:00:00Z,The chance of a destructive temblor in the next year is as great in parts of Oklahoma and Kansas as it is in California.,https://www.nytimes.com/2016/03/29/us/earthquake-risk-in-oklahoma-and-kansas-comparable-to-california.html
0,364,"Despite Being Exposed, Fake News Thrives on Social Media Ahead of India Polls",2019-04-02T04:19:05+0000,"Two weeks after a suicide bombing in Kashmir in February killed 40 Indian policemen, a Facebook user called Avi Dandiya posted a live video in which he played a recording of a call purportedly involving India's home minister, the president of the ...",https://www.nytimes.com/reuters/2019/04/02/technology/02reuters-india-election-socialmedia-fakenews-insight.html
0,365,"Fracking Returns to Britain, and So Do Seismic Tremors Near Drilling Site",2018-10-24T17:55:13+0000,"Minor earth tremors were reported in an area where an energy company resumed hydraulic fracturing less than two weeks ago, reinforcing fears of opponents.",https://www.nytimes.com/2018/10/24/business/britain-fracking-cuadrilla-tremors.html
0,366,"Missile Attack in Syria Reportedly Kills at Least 16, Raising Regional Tensions",2018-04-30T09:18:23+0000,"Suspicions fell on Israel, which has bombed what are believed to be convoys transporting Iran’s weapons to its regional allies.",https://www.nytimes.com/2018/04/30/world/middleeast/strikes-syria-iran-israel.html
0,367,Oxfam Executive Quits as Furor Grows Over Misconduct,2018-02-12T19:07:17+0000,"The charity admitted that concerns were raised about the use of prostitutes by staff members in Chad, under the official who later oversaw the group’s operation in Haiti.",https://www.nytimes.com/2018/02/12/world/europe/oxfam-prostitutes-haiti-chad.html
0,368,New York Today: A Little Quake,2017-12-01T11:00:15+0000,"Friday: An earthquake gives New York a bit of a shake, weekend events, and the only supermoon of the year.",https://www.nytimes.com/2017/12/01/nyregion/new-york-city-earthquake.html
0,369,What Made the TV Show ‘You’ a Hit? Netflix,2019-01-21T22:43:52+0000,"The show drew virtually no audience when it premiered on Lifetime in September. Now that it’s streaming, it’s a different story.",https://www.nytimes.com/2019/01/21/business/media/netflix-you-ratings.html
0,370,"Trump Administration Says That Nearly 200,000 Salvadorans Must Leave",2018-01-08T15:14:03+0000,The administration decided that Salvadorans no longer qualified for temporary protection from deportation that had been granted after two devastating earthquakes in 2001.,https://www.nytimes.com/2018/01/08/us/salvadorans-tps-end.html
0,371,"Soon to Be Alone in Oakland, the A’s Inch Closer to a New Stadium",2018-11-29T23:39:18+0000,"The A’s have spent more than a decade trying to escape Oakland-Alameda County Coliseum. In the meantime, the other Oakland teams struck deals to leave town.",https://www.nytimes.com/2018/11/29/sports/oakland-athletics-stadium.html
0,372,9 New Books We Recommend This Week,2018-01-04T18:41:05+0000,Suggested reading from editors at The New York Times.,https://www.nytimes.com/2018/01/04/books/review/9-new-books-we-recommend-this-week.html
0,373,Haiti Suspends Oxfam Great Britain After Sex Scandal,2018-02-23T02:55:08+0000,"Two weeks after learning that Oxfam staff members had sex parties with prostitutes after the 2010 earthquake, the Haitian government is investigating.",https://www.nytimes.com/2018/02/22/world/americas/haiti-suspends-oxfam.html
0,374,Investment in High-Speed Rail Continues as Network Continues to Grow,2019-01-15T16:23:46+0000,"Country will reach its goal of 18,640 miles of track one year ahead of schedule.",https://www.nytimes.com/paidpost/china-daily/investment-in-high-speed-rail-continues-as-network-continues-to-grow.html
0,375,How Much Do You Know About Japan?,2018-03-12T09:45:00+0000,Can you find Japan on a map? What else do you know about this East Asian country with 126 million people?,https://www.nytimes.com/interactive/2018/03/12/learning/05JapanGeographyQuizLN.html
0,376,America’s Deathtrap Schools,2018-04-07T18:30:01+0000,They’re not just short on textbooks. They’re crumbling. They lack tornado shelters in Oklahoma and aren’t built to withstand earthquakes in Utah.,https://www.nytimes.com/2018/04/07/opinion/sunday/americas-deathtrap-schools.html
0,377,Teaching Activities for: ‘Mexico’s Day of the Dead Parade Pays Tribute to Quake Victims’,2017-10-30T10:34:36+0000,How did the Day of the Dead parade in Mexico City on Saturday pay tribute to the lives lost in recent earthquakes?,https://www.nytimes.com/2017/10/30/learning/teaching-activities-for-mexicos-day-of-the-dead-parade-pays-tribute-to-quake-victims.html
0,378,‘This Was Our Road’: Nostalgia Flows in Seattle as an Old Highway Nears Its End,2018-12-21T10:00:15+0000,"Seattle plans to tear down the Alaskan Way Viaduct, the hulking, elevated road through downtown. The mayor anticipates “a collective gasp.”",https://www.nytimes.com/2018/12/21/us/seattle-alaskan-way-viaduct.html
0,379,"As Lava Flows in Hawaii, ‘This Is Not the Time for Sightseeing,’ Agency Warns",2018-05-07T10:20:11+0000,"As the Kilauea volcano’s eruptions turned nearby areas into a natural disaster, with dozens of structures destroyed, residents, officials and tourists alike wrestled with its dual nature.",https://www.nytimes.com/2018/05/07/us/hawaii-volcano-kilauea.html
0,380,In the Gallery for the State of the Union: Immigrants Facing Deportation,2019-02-06T00:24:27+0000,"Immigration figured strongly in President Trump’s State of the Union speech, and lawmakers invited immigrants from across the country to bear witness.",https://www.nytimes.com/2019/02/05/us/victorina-morales-sandra-diaz.html
