y_label,,headline,pub_date,snippet,web_url
0,217,"Teaching Activities for: ‘Protesters Flood Streets, and Trump Offers a Measure of Praise’",2017-08-21T08:30:03+0000,Why did tens of thousands of protesters take to the streets in many U.S. cities on Saturday?,https://www.nytimes.com/2017/08/21/learning/teaching-activities-for-protesters-flood-streets-and-trump-offers-a-measure-of-praise.html
0,218,"Factbox: Cyclone Idai's Death Toll Rises to 847, Hundreds of Thousands Displaced",2019-04-07T13:27:54+0000,"Hundreds of thousands of people are in need of food, water and shelter after Cyclone Idai battered Mozambique, Zimbabwe and Malawi.",https://www.nytimes.com/reuters/2019/04/07/world/africa/07reuters-africa-cyclone-toll-factbox.html
0,219,Hurricane Harvey Strengthens and Heads for Texas,2017-08-24T16:55:26+0000,"Gov. Greg Abbott declared a state of disaster ahead of the hurricane, which could affect the lower Mississippi Valley and Louisiana.",https://www.nytimes.com/2017/08/24/us/harvey-storm-hurricane-texas.html
0,220,"Factbox-Cyclone Idai's Death Toll Rises to 843, Hundreds of Thousands Displaced",2019-04-06T08:42:55+0000,"Hundreds of thousands of people are in need of food, water and shelter after Cyclone Idai battered Mozambique, Zimbabwe and Malawi.",https://www.nytimes.com/reuters/2019/04/06/world/africa/06reuters-africa-cyclone-toll-factbox.html
0,221,The Latest: Winter Storms Swell California Snowpack,2019-04-02T16:57:48+0000,The Latest on California officials using a spillway at the nation's tallest dam for the first time in two years and surveying mountain snowpack (all times local):,https://www.nytimes.com/aponline/2019/04/02/us/ap-us-repaired-dam-the-latest.html
0,222,Mozambique’s Cyclone: Mapping the Destruction of Idai,2019-03-20T00:37:16+0000,See the scale of flooding that has affected countries along the coast of southern Africa.,https://www.nytimes.com/interactive/2019/03/19/world/africa/mozambique-cyclone-idai-maps.html
0,223,"In Beaumont, Tex., Hopscotching for Food, Water and Shelter",2017-09-02T01:56:13+0000,"For many residents of southeast Texas, the last few days have been spent on a series of roads to nowhere.",https://www.nytimes.com/2017/09/01/us/beaumont-texas-water.html
0,224,"Factbox: Cyclone Idai's Death Toll Rises to 746, Hundreds of Thousands Displaced",2019-03-30T08:40:03+0000,"Hundreds of thousands of people are in need of food, water and shelter after Cyclone Idai battered Mozambique, Zimbabwe and Malawi.",https://www.nytimes.com/reuters/2019/03/30/world/africa/30reuters-africa-cyclone-toll-factbox.html
0,225,"Factbox: Cyclone Idai's Death Toll Rises to 843, Hundreds of Thousands Displaced",2019-04-03T15:40:28+0000,"Hundreds of thousands of people are in need of food, water and shelter after Cyclone Idai battered Mozambique, Zimbabwe and Malawi.",https://www.nytimes.com/reuters/2019/04/03/world/africa/03reuters-africa-cyclone-toll-factbox.html
0,226,"Factbox-Cyclone Idai's Death Toll Rises to 843, Hundreds of Thousands Displaced",2019-04-02T09:19:12+0000,"Hundreds of thousands of people are in need of food, water and shelter after Cyclone Idai battered Mozambique, Zimbabwe and Malawi.",https://www.nytimes.com/reuters/2019/04/02/world/africa/02reuters-africa-cyclone-toll-factbox.html
0,227,Blizzard Hits Central U.S. a Day After States Bask in Spring Sunshine,2019-04-10T15:43:38+0000,"The storm pounded parts of the Rockies and the Plains, dropping temperatures by up to 50 degrees in places like Denver.",https://www.nytimes.com/2019/04/10/us/denver-weather.html
0,228,White House Asks Congress for $29 Billion in Hurricane Aid,2017-10-05T00:10:35+0000,The administration asked lawmakers to approve more relief for Puerto Rico and other areas battered by hurricanes and to shore up the federal flood insurance program.,https://www.nytimes.com/2017/10/04/us/politics/trump-hurricane-relief-request-flood-insurance.html
1,229,Over 100 Are Killed in Floods and Mudslides in Sri Lanka,2017-05-27T22:08:50+0000,"Officials said at least 122 were killed and nearly 100 were missing after two days of torrential rains, which displaced around 270,000.",https://www.nytimes.com/2017/05/27/world/asia/sri-lanka-floods-mudslides.html
0,230,How to Assess Private Flood Insurance,2016-09-08T04:00:00+0000,"As rates for federal flood insurance increased, some insurers saw a market for private policies. But consumers should weigh how the policies compare.",https://www.nytimes.com/2016/09/08/your-money/how-to-assess-private-flood-insurance.html
0,231,"Players Pull Out at Wimbledon, and Calls for Reform Flood In",2017-07-06T23:23:58+0000,Seven aborted matches in the first round of the men’s tournament — two of them back to back — dismayed fans and had players searching for solutions.,https://www.nytimes.com/2017/07/06/sports/tennis/players-pull-out-at-wimbledon-and-calls-for-reform-flood-in.html
0,232,Fire Ants Are Yet Another Hazard in Houston’s Flooded Streets,2017-08-30T20:25:58+0000,"The ants spring into survival mode in floods, sticking together to form mats or log-shaped rafts that float through the waters.",https://www.nytimes.com/2017/08/30/us/fire-ants-harvey-hurricane-storm.html
0,233,"Cyclone Idai Kills at Least 150 in Malawi, Mozambique and Zimbabwe",2019-03-17T12:07:22+0000,"A deadly storm has affected more than 1.5 million people in the three southern African countries, leaving hundreds missing and stranding tens of thousands.",https://www.nytimes.com/2019/03/17/world/africa/cyclone-idai-malawi-mozambique-zimbabwe.html
1,234,Flooding in New York Shuts Down Roads and Strands Drivers,2017-05-05T19:33:40+0000,The area received close to its typical monthly rain total in just a few hours on Friday.,https://www.nytimes.com/2017/05/05/nyregion/flooding-new-york-roads-shutdown-rain.html
0,235,"In San Diego, Lessons on Rebuilding From a Neighborhood Once Ravaged by Fire",2017-12-11T01:34:52+0000,"Residents of Scripps Ranch never thought their suburban neighborhood could be destroyed by a wildfire, until it was.",https://www.nytimes.com/2017/12/10/us/san-diego-fire-scripps-ranch.html
0,236,Cyclone Idai Destroys ‘Ninety Percent’ of a City of Half a Million in Southern Africa,2019-03-18T18:25:26+0000,"The cyclone has affected more than 1.5 million people, with a death toll now in the dozens but feared to be far higher.",https://www.nytimes.com/2019/03/18/world/africa/cyclone-idai-mozambique.html
0,237,We Lived Through a Flood. Now We Have a Very Long To-Do List.,2017-09-08T21:40:40+0000,"Harvey left a reporter and his family with a damaged home, ruined cars and a lot of worries. But navigating the adversity yielded some perspective.",https://www.nytimes.com/2017/09/08/business/hurricane-lessons.html
0,238,Creeping Floodwaters Threaten Washington's Cherry Blossoms,2019-04-03T20:48:54+0000,"Washington's cherry blossom season has gone well this year, thanks to warm weather that has coincided perfectly with the annual blooming that draws hundreds of thousands of visitors each spring.",https://www.nytimes.com/aponline/2019/04/03/us/politics/ap-us-tidal-basin-cherry-blossom-troubles.html
0,239,Share Your Photos of Flooding From Hurricane Harvey,2017-08-26T04:45:21+0000,The New York Times would like to see photos and video of areas that have been affected by Hurricane Harvey.,https://www.nytimes.com/interactive/2017/08/26/us/hurricane-harvey-share-your-photos.html
0,240,"Review: After Flood, Houston Ballet Returns With a Romantic Masterpiece",2017-09-24T16:59:43+0000,"Moved from its damaged theater, “Mayerling,” Kenneth MacMillan’s flawed, important 1978 work, receives its first North American production.",https://www.nytimes.com/2017/09/24/arts/dance/review-mayerling-houston-ballet-macmillan.html
0,241,What Is Your Reaction to the Recent Flood of Breaking Political News?,2017-05-19T06:02:03+0000,Is is possible to strike a balance between breaking news overload and being fully informed?,https://www.nytimes.com/2017/05/19/learning/what-is-your-reaction-to-the-recent-flood-of-breaking-political-news.html
0,242,California Turns to Dam's Spillway for 1st Time Since Crisis,2019-04-02T05:03:46+0000,"An epic winter of rain and snow has refilled California's reservoirs and pressed into service a spillway at the nation's tallest dam Tuesday, a $1 billion structure that drained excess water for the first time since it crumbled two years ago and d...",https://www.nytimes.com/aponline/2019/04/02/us/ap-us-repaired-dam.html
0,243,"In Flood-Ravaged Houston, Lawmakers Promise Federal Help",2017-09-04T21:35:05+0000,Politicians from both parties stressed urgency in passing relief legislation for areas of Texas and Louisiana hit by Hurricane Harvey.,https://www.nytimes.com/2017/09/04/us/harvey-federal-aid-houston.html
0,244,"Clinging to Her Drowning ‘Mama,’ a Little Girl Survives the Raging Flood",2017-08-31T00:07:05+0000,"With the death toll of Hurricane Harvey climbing to 38, those who survived the storm are just now learning the names of those who did not.",https://www.nytimes.com/2017/08/30/us/victims-harvey-death-toll-houston.html
0,245,They Thought the Monsoons Were Calm. Then Came the Deadly Floods.,2017-09-07T14:21:22+0000,"Despite hard experience with monsoons, many in northern India say no warning came when the floodwaters started coursing last month. Now, the death toll is rising.",https://www.nytimes.com/2017/09/07/world/asia/bihar-india-monsoon-floods.html
0,246,I Went to the Flood Expecting Misery. I Found Humanity.,2017-09-05T20:36:43+0000,I had been warned about looting and price gouging. What I saw was an army of volunteers helping to save a community.,https://www.nytimes.com/2017/09/05/opinion/hurricane-harvey-first-responders.html
0,247,Lives Washed Away: A Mother's Loss in Mozambique,2019-04-10T08:04:28+0000,"Maria Jofresse cannot find her two young daughters' graves, though she helped dig them herself. &#160;",https://www.nytimes.com/reuters/2019/04/10/world/africa/10reuters-africa-cyclone-flood.html
0,248,Document Flood and Fire Damage to Ease Insurance Claims,2016-08-25T04:00:00+0000,Taking photographs of damaged or destroyed property before it is discarded provides a record for use in making insurance claims.,https://www.nytimes.com/2016/08/25/your-money/document-flood-and-fire-damage-to-ease-insurance-claims.html
0,249,"Taliban Storms West Afghanistan District, Kills Dozens",2019-04-05T05:51:55+0000,"Hundreds of Taliban fighters stormed a district in Afghanistan's western Badghis province, with both Afghan government forces and the insurgent group suffering dozens of casualties, provincial  officials said.",https://www.nytimes.com/reuters/2019/04/05/world/asia/05reuters-afghanistan-fighting.html
0,250,"Looming Floods, Threatened Cities",2017-05-18T04:08:05+0000,Antarctica’s potential collapse could damage coastal cities across the globe.,https://www.nytimes.com/interactive/2017/05/18/climate/antarctica-ice-melt-climate-change-flood.html
1,251,"Flooding Leaves Millions Without Water in Santiago, Chile",2017-02-27T19:46:16+0000,"Rains and destructive mudslides over the weekend left at least three dead and 19 missing, and contaminated one of Santiago’s main sources of drinking water.",https://www.nytimes.com/2017/02/27/world/americas/santiago-chile-flooding-mudslides.html
1,252,"Rio de Janeiro Storm Kills 6, Turning Roads Into Rivers and Burying Bus in Mud",2019-02-07T19:57:51+0000,"While this was an unusually powerful storm, the damage and death that followed were not rare for Rio de Janeiro, whose poor, hillside neighborhoods are usually the hardest hit.",https://www.nytimes.com/2019/02/07/world/americas/rio-de-janeiro-storm-mudslides.html
0,253,"Flood Barrier in Brooklyn: A 7-Foot Wall, Erected in Hours",2017-03-02T23:24:22+0000,"In rebuilding the landmark Empire Stores as a commercial complex anchored by West Elm, the developers are relying on a deployable flood barrier.",https://www.nytimes.com/2017/03/02/nyregion/brooklyn-riverfront-flood-protection-empire-stores.html
0,254,Can Exxon Mobil Protect Mozambique From Climate Change?,2019-03-26T15:50:33+0000,The money could make the country more resilient — if it doesn’t just end up causing more conflict and corruption.,https://www.nytimes.com/2019/03/26/opinion/cyclone-idai-mozambique-climate-change.html
0,255,A Guide to Flood-Resistant Building Terms,2017-01-26T00:18:23+0000,The world of resilient design has its own specialized vocabulary. This glossary will help you navigate it.,https://www.nytimes.com/2017/01/25/nyregion/a-guide-to-flood-resistant-building-terms.html
0,256,New Hazard in Storm Zone: Chemical Blasts and ‘Noxious’ Smoke,2017-08-31T23:18:43+0000,A series of explosions rocked a plastics plant near Houston that has been identified as one of the most hazardous in the state.,https://www.nytimes.com/2017/08/31/us/texas-chemical-plant-explosion-arkema.html
0,257,Blizzard Clobbers Plains and Midwest After Blanketing the U.S. Rockies,2019-04-11T11:22:21+0000,A powerful blizzard slammed the U.S. Plains and Midwest on Thursday with heavy snow and fierce winds that caused power outages and closed highways while raising fears of more flooding in the Midwest after a deluge last month.,https://www.nytimes.com/reuters/2019/04/11/us/11reuters-usa-weather.html
0,258,"As Houston Looks to Recover, Small Towns Now Bear the Brunt",2017-08-31T01:03:30+0000,"Houston has begun assessing the damage of Harvey, but the storm marched on to conquer a new swath speckled with small towns and home to millions.",https://www.nytimes.com/2017/08/30/us/small-towns-harvey.html
0,259,Japan Weather Bureau Sees 80 Percent Chance of El Nino Continuing Into Summer,2019-04-10T06:10:49+0000,"Japan's weather bureau on Wednesday said the El Nino weather pattern appeared to be continuing, with an 80 percent chance it would stretch into the northern hemisphere summer.",https://www.nytimes.com/reuters/2019/04/10/world/asia/10reuters-japan-weather-elnino.html
0,260,Miami Battles Rising Seas,2019-02-20T20:50:36+0000,"In 2017, voters agreed to finance adaptation efforts through property taxes. Now the first phase of those projects is underway.",https://www.nytimes.com/2019/02/20/opinion/ban-ki-moon-miami-climate-change.html
0,261,Cholera Vaccinations Launched in Post-Cyclone Mozambique,2019-04-03T13:28:05+0000,"Health officials launched a vaccination campaign in Mozambique's cyclone-hit port city of Beira on Wednesday in an effort to contain an outbreak of cholera that has already infected more than 1,400 people, the World Health Organization (WHO) said.",https://www.nytimes.com/reuters/2019/04/03/world/africa/03reuters-africa-cyclone.html
0,262,Disaster Relief Usually Sails Through Congress. The Sticking Point Now: Puerto Rico.,2019-04-11T16:41:01+0000,"Victims of natural disasters across the country want aid, but President Trump is unwilling to send additional money to Puerto Rico, and Democrats don’t want to let him skip it.",https://www.nytimes.com/2019/04/11/us/politics/disaster-relief-puerto-rico.html
0,263,"Mozambique, Battered by Cyclone, Takes Stock: ‘It’s All Rotten’",2019-03-21T23:34:36+0000,"As the storm waters began to recede, people who had very little before the storm found that they now have even less.",https://www.nytimes.com/2019/03/21/world/africa/mozambique-cyclone.html
0,264,The Senate’s ‘Sham Vote’ on the Green New Deal,2019-03-29T16:59:33+0000,Readers berate politicians for not taking action on climate change.,https://www.nytimes.com/2019/03/29/opinion/letters/senate-green-new-deal.html
1,265,"In Texas Flooding, FEMA Asks ‘All Citizens to Get Involved’ to Help",2017-08-28T12:14:03+0000,"Calling Hurricane Harvey a “landmark event for Texas” and with more rain to come, the FEMA administrator urged Americans to do what they can to help rescue efforts.",https://www.nytimes.com/2017/08/28/us/politics/fema-flooding-harvey-help.html
0,266,The Monster Surge That Wasn’t: Why Irma Caused Less Flooding Than Expected,2017-09-11T21:39:24+0000,The storm’s track over land and other elements of meteorological luck meant that far less of Florida was underwater than had been projected.,https://www.nytimes.com/2017/09/11/us/storm-surge-irma-flooding.html
0,267,"Bomb Cyclone' Snow, Wind Impacts Midwest, Great Lakes",2019-04-11T18:11:22+0000,"Heavy snow and strong winds hammered parts of the central U.S. on Thursday and began moving into the Great Lakes region, knocking out power to tens of thousands of people and creating hazardous travel conditions a day after pummeling Colorado.",https://www.nytimes.com/aponline/2019/04/11/us/ap-us-spring-flooding.html
0,268,Blizzard Forces Closure of Some U.S. Grain Processors and Elevators,2019-04-11T16:41:16+0000,"A second ""bomb cyclone"" blizzard hitting the United States was limiting the movement and processing of corn, soybeans and wheat around the Midwest and Plains on Thursday.",https://www.nytimes.com/reuters/2019/04/11/us/11reuters-usa-weather-crops.html
0,269,A Surge of Anti-Trump Volunteers Floods Governors Campaigns,2017-10-02T19:02:08+0000,"Spawned from the 2016 election, activists groups with an extensive roster of volunteers are playing a big role in the New Jersey and Virginia races.",https://www.nytimes.com/2017/10/02/nyregion/a-surge-of-anti-trump-volunteers-floods-governors-campaigns.html
0,270,"Midwest Weather Whiplash: From Deep Freeze to Melt, Bringing New Risks",2019-02-01T18:22:41+0000,"Parts of the Midwest could see temperatures rise by 70 degrees in the space of a few days, bringing relief but also a new set of worries: potholes, clogs, floods.",https://www.nytimes.com/2019/02/01/us/cold-weather-polar-vortex.html
0,271,Cyclone Idai May Be ‘One of the Worst’ Disasters in the Southern Hemisphere,2019-03-19T17:26:38+0000,"A United Nations official said workers had described “water and water for miles and miles,” resembling an inland ocean where homes and towns had stood.",https://www.nytimes.com/2019/03/19/world/africa/cyclone-idai-mozambique.html
0,272,Disaster Aid Stalls in Senate Amid Fight Over Puerto Rico,2019-04-01T04:09:44+0000,"Senate Democrats blocked a Republican disaster aid bill, saying more money is needed to help hurricane-torn Puerto Rico. But President Donald Trump opposes additional funding and says the U.S. territory is getting more disaster money than some sta...",https://www.nytimes.com/aponline/2019/04/01/us/politics/ap-us-congress-disaster-aid.html
0,273,"Spring Snowstorm Buries Midwest, Tornadoes Possible in South",2019-04-12T14:09:58+0000,"Strong winds and more snow hit the Midwest on Friday following a spring storm that buried several states in snow, while forecasters warned churches in the South to prepare for strong thunderstorms and potential weekend tornadoes.",https://www.nytimes.com/aponline/2019/04/12/us/ap-us-severe-weather.html
0,274,China Performs Its Song and Dance,2019-03-24T23:00:04+0000,A competition is being waged for loyalties in the South Pacific.,https://www.nytimes.com/2019/03/24/opinion/china-taiwan.html
0,275,Here’s How You Can Help People Devastated by Cyclone Idai,2019-03-21T17:52:00+0000,"Aid groups are gearing up for what could be a very long recovery period in Mozambique, Zimbabwe and Malawi.",https://www.nytimes.com/2019/03/21/world/africa/how-to-help-cyclone-idai.html
0,276,"Quotation of the Day: In Bid for Millennials, Senate Democrats Plan to Emphasize Climate",2019-03-05T02:58:51+0000,"Quotation of the Day for Tuesday, March 5, 2019.",https://www.nytimes.com/2019/03/04/todayspaper/quotation-of-the-day-in-bid-for-millennials-senate-democrats-plan-to-emphasize-climate.html
0,277,"A Humble Basement Boiler Gets a Penthouse, Above Flood Level",2017-02-16T10:00:28+0000,It’s increasingly common to elevate utilities in new construction. But older buildings like this Lower East Side tenement are also raising them.,https://www.nytimes.com/2017/02/16/nyregion/new-york-basement-boiler-penthouse.html
0,278,"After Cyclone and Cholera, Mozambique Now Battles Hunger",2019-04-10T17:19:04+0000,Mozambique's first disaster was a cyclone. The second has been cholera. Now hunger could be the third.,https://www.nytimes.com/aponline/2019/04/10/world/africa/ap-af-mozambique-cyclone-hunger.html
0,279,"Trump Adds Clinton Impeachment Lawyer, Bracing for a Fight on Multiple Fronts",2018-05-02T16:27:12+0000,Emmet Flood’s hiring reflects concern that the Russia investigation will drag on and that the midterm elections could result in a Congress eager to take on the White House.,https://www.nytimes.com/2018/05/02/us/politics/emmet-flood-ty-cobb-white-house-lawyer-special-counsel.html
0,280,Preparing the Subways for Climate Change,2019-01-27T18:00:01+0000,A reader asks what the long-term defense against flood-prone tunnels will be.,https://www.nytimes.com/2019/01/27/opinion/letters/subways-climate-change.html
0,281,Trump Disputes Times Report on His Legal Team,2018-03-11T20:32:07+0000,"The Times, in a statement issued by its communications department, said, “We stand by our reporting, which was confirmed by multiple people close to the president.”",https://www.nytimes.com/2018/03/11/us/politics/trump-new-york-times.html
0,282,"Shaken by Harvey, Congress May Try Something New: Bipartisanship",2017-09-03T19:31:40+0000,Lawmakers return from recess with priorities reshuffled and glimmers of cooperation emerging on hurricane aid. The question is whether it will last.,https://www.nytimes.com/2017/09/03/us/congress-hurricane-harvey-aid-bipartisanship.html
0,283,Trying Not to Drown in a Flood of Major Breaking News,2017-05-18T10:27:42+0000,"There’s been a year’s worth of headlines in just a week. It’s been exasperating for some, exhausting for many.",https://www.nytimes.com/2017/05/18/us/trying-not-to-drown-in-a-flood-of-trump-news.html
0,284,Kansas’ Trickle-Down Flood of Red Ink,2017-02-27T08:21:19+0000,"Gov. Sam Brownback’s deep tax cuts failed to increase state revenue; they led, instead, to alarming deficits.",https://www.nytimes.com/2017/02/27/opinion/kansas-trickle-down-flood-of-red-ink.html
0,285,Cities Prepare to Face New Disasters,2018-12-13T07:15:08+0000,"You can’t fight nature in terms of the calamities that have hit their cities, but you can learn to accommodate it — or, at least, “Stay out of nature’s way.”",https://www.nytimes.com/2018/12/13/us/cities-prepare-to-face-new-disasters.html
0,286,April Flowers and Snow Showers Possible in Deep South,2019-04-02T05:18:45+0000,"Instead of just April flowers, forecasters say some people in the South could wake up to April snow showers.",https://www.nytimes.com/aponline/2019/04/02/us/ap-us-wintry-weather-deep-south.html
0,287,Hunger Stalks Mozambique After Deadly Cyclone Destroys Farmland,2019-04-01T11:31:01+0000,"Fulai Joaquim has enough food to feed his 10 children for another week, maybe two. Then, he says, it is in the hands of God.",https://www.nytimes.com/reuters/2019/04/01/world/africa/01reuters-africa-cyclone-farmers.html
0,288,"“Sounds a Cowboy Hears,” by Waddie Mitchell",2019-03-06T19:34:16+0000,Video by Aubrey Trinnaman for The New York Times,https://www.nytimes.com/video/embedded/style/100000006388817/sounds-a-cowboy-hears-by-waddie-mitchell.html
0,289,U.N. Ups Zimbabwe Aid Appeal After Cyclone,2019-04-05T13:47:03+0000,The United Nations asked donors on Friday for an extra $60 million to help Zimbabwe recover from a cyclone that tore through eastern regions last month.,https://www.nytimes.com/reuters/2019/04/05/world/africa/05reuters-africa-cyclone-zimbabwe-un.html
0,290,"Quotation of the Day: Twice Saved From Houston Floods but Still, Mysteriously, a Victim",2017-09-16T23:30:12+0000,"Quotation of the Day for Sunday, September 17, 2017.",https://www.nytimes.com/2017/09/16/todayspaper/quotation-of-the-day-twice-saved-from-houston-floods-but-still-mysteriously-a-victim.html
1,291,Flooding in Colombia Kills Over 230,2017-04-02T00:26:42+0000,"Floodwaters and tons of debris swept through the city of Mocoa in southwest Colombia on Saturday, killing over 230 people. Many residents were sleeping as the wall of water reached them.",https://www.nytimes.com/video/world/100000005022156/flooding-in-colombia-kills-over-100.html
1,292,Senate Approves $36.5 Billion Aid Package as Hurricane Costs Mount,2017-10-24T21:57:41+0000,"The second installment of disaster aid, which the House approved earlier this month, includes a bailout of the National Flood Insurance Program.",https://www.nytimes.com/2017/10/24/us/politics/senate-congress-disaster-aid-hurricanes-fire.html
0,293,A Wrenching Decision Where Black History and Floods Intertwine,2016-12-10T04:57:07+0000,"Residents of Princeville, N.C., are considering the prospect of leaving their town after enduring a 100-year flood for the second time in 17 years.",https://www.nytimes.com/2016/12/09/us/princeville-north-carolina-hurricane-matthew-floods-black-history.html
0,294,A Flying Cowboy Rides to Rescue Cattle Stranded in Harvey’s Floods,2017-09-03T19:49:48+0000,"The devastating rain put thousands of animals at risk of drowning, but a cowpoke in a helicopter is helping drive them to higher ground.",https://www.nytimes.com/2017/09/03/us/harvey-cattle-helicopter.html
0,295,Three Importers Cut Iran Oil Shipments to Zero: U.S. Envoy,2019-04-03T04:36:59+0000,"Three of eight importers granted waivers by Washington to buy oil from Iran have now cut their shipments to zero, a U.S. official said on Tuesday, adding that improved global oil market conditions would help reduce Iranian crude exports further.",https://www.nytimes.com/reuters/2019/04/03/world/middleeast/03reuters-iran-sanctions-usa-waivers.html
0,296,Three Countries Cut Iran Oil Imports to Zero: U.S. Envoy,2019-04-02T19:49:20+0000,"Three of eight countries granted waivers by Washington to import oil from Iran have now cut the imports to zero, a U.S. official said on Tuesday, adding that improved global oil market conditions would help reduce Iranian crude exports further.",https://www.nytimes.com/reuters/2019/04/02/world/middleeast/02reuters-iran-sanctions-usa-waivers.html
0,297,"My Unforgettable Drive Home to Beaumont, Texas",2017-08-31T12:54:39+0000,"All I can remember is clutching the steering wheel tightly, inching forward as water splashed against the car.",https://www.nytimes.com/2017/08/31/us/harvey-drive-home-beaumont-texas.html
0,298,A ‘500-Year Flood’ Could Happen Again Sooner Than You Think. Here’s Why.,2017-08-29T00:06:23+0000,"Terms like “500-year flood” and “100-year flood” are used as shorthand by government officials and actuaries, but they can confuse the public.",https://www.nytimes.com/interactive/2017/08/28/climate/500-year-flood-hurricane-harvey-houston.html
0,299,"Mueller Report, Boeing, ISIS: Your Weekend Briefing",2019-03-24T09:11:09+0000,Here’s what you need to know about the week’s top stories.,https://www.nytimes.com/2019/03/24/briefing/mueller-report-boeing-isis.html
0,300,Where’s the Mueller Report? Washington Barely Handled the Anticipation,2019-03-22T19:41:23+0000,"Not even the president’s personal lawyer seemed to have any idea what was happening. “Tell me what’s going on, O.K.?” Rudolph W. Giuliani said.",https://www.nytimes.com/2019/03/22/us/politics/when-will-mueller-report-come-out.html
0,301,New Orleans’s New Flood Maps: An Outline for Disaster,2016-06-01T00:00:00Z,"Pressured by the city, FEMA has declared that even areas below sea level don’t need to worry about the next big storm.",https://www.nytimes.com/2016/06/01/opinion/new-orleans-new-flood-maps-an-outline-for-disaster.html
0,302,After the Florence Flood: Saving Vasari’s ‘Last Supper’,2016-11-03T04:05:14+0000,"A Renaissance masterwork, severely damaged in 1966, is restored and reinstalled in Florence, Italy.",https://www.nytimes.com/2016/11/06/arts/design/after-the-florence-flood-saving-vasaris-last-supper.html
0,303,Shades of Noir: My Hunt for an Eclipse Glasses Villain,2017-09-09T10:00:30+0000,"As the first reports of eclipse eye damage emerge, a reporter attempts to get to the bottom of the shady shades fiasco.",https://www.nytimes.com/2017/09/09/science/eclipse-glasses-recalls.html
0,304,How Is Climate Change Affecting Your Area? We Want to Hear From You,2019-03-11T17:32:06+0000,Help us get a picture of how communities around the world are affected by — and adapting to — the manifestations of climate change.,https://www.nytimes.com/2019/03/11/reader-center/climate-change.html
0,305,Collapse of Buildings in Rio Kills 3 in Militia-Run Area,2019-04-12T11:48:57+0000,"Firefighters dug through rubble Friday in search of survivors after two condemned buildings collapsed in Rio de Janeiro, killing at least three people, injuring 13 and leaving another 13 missing.",https://www.nytimes.com/aponline/2019/04/12/world/americas/ap-lt-brazil-collapsed-buildings.html
0,306,7-Term Iowa Democrat Rep. Loebsack Won't Seek Re-election,2019-04-12T21:28:07+0000,"Iowa Democratic Rep. Dave Loebsack announced Friday he won't seek re-election when his current term ends, a move that likely will lead to a wide-open race in a district both parties see as winnable.",https://www.nytimes.com/aponline/2019/04/12/us/ap-us-congress-loebsack-retiring.html
0,307,"Review: In ‘Before the Flood,’ Leonardo DiCaprio Sounds the Climate-Change Alarm",2016-10-20T19:36:51+0000,A new documentary chronicles environmental degradation that leads to global warming and suggests steps to reduce it.,https://www.nytimes.com/2016/10/21/movies/before-the-flood-review-leonardo-dicaprio.html
0,308,Fake Islands Bring a Dutch Lake Back to Life,2018-12-26T15:08:14+0000,"More than 40 years after the Netherlands caused an environmental calamity, an ambitious if costly solution is showing signs of enormous promise.",https://www.nytimes.com/2018/12/26/world/europe/netherlands-fake-islands.html
0,309,"Rutgers Failed to Monitor Football Program, N.C.A.A. Finds",2017-09-22T19:35:24+0000,The N.C.A.A. faulted the university and the former coach Kyle Flood for violations related to recruiting and drug testing.,https://www.nytimes.com/2017/09/22/sports/ncaafootball/rutgers-football-ncaa.html
0,310,Climate Change Could Destroy His Home in Peru. So He Sued an Energy Company in Germany.,2019-04-10T02:24:03+0000,Local communities are taking the world’s largest polluters to court. And they’re using the legal strategy that got tobacco companies to pay up.,https://www.nytimes.com/interactive/2019/04/09/magazine/climate-change-peru-law.html
1,311,Quotation of the Day: Raging Floods and Mudslides Kill Hundreds in Capital of Sierra Leone,2017-08-15T01:33:29+0000,"Quotation of the Day for Tuesday, August 15, 2017",https://www.nytimes.com/2017/08/14/todayspaper/quotation-of-the-day-raging-floods-and-mudslides-kill-hundreds-in-capital-of-sierra-leone.html
1,312,Nepal Storm Kills Dozens and Injures Hundreds,2019-04-01T04:38:22+0000,"“Dead bodies are scattered everywhere,” an official said, as rescuers continued to search through the debris.",https://www.nytimes.com/2019/04/01/world/asia/nepal-storm-dead.html
0,313,"First Cholera Death Recorded Since Cyclone Hit Mozambique Port, Cases Double",2019-03-31T21:15:55+0000,"The number of cholera cases has almost doubled in Mozambique in the past 24 hours and the port city of Beira has recorded its first death from the disease since a massive cyclone struck, health chiefs said on Sunday.",https://www.nytimes.com/reuters/2019/03/31/world/africa/31reuters-africa-cyclone.html
0,314,Cholera Cases Increase to 271 in Mozambique's Cyclone-Hit Beira,2019-03-30T19:09:58+0000,"The number of confirmed cases of cholera in Mozambique's cyclone-hit port city of Beira has nearly doubled to 271 in the last 48 hours, the southern African nation's government said on Saturday.",https://www.nytimes.com/reuters/2019/03/30/world/africa/30reuters-africa-cyclone.html
0,315,What Climate Scientists Want You to See in the Floodwaters,2017-09-02T20:47:41+0000,Hurricane Harvey offers an opportunity to understand what’s happening to the climate and how we can mitigate future disasters.,https://www.nytimes.com/2017/09/02/opinion/climate-hurricanes-flooding-harvey.html
