y_label,headline,pub_date,snippet,web_url
0,"CBS Fires Brad Kern, ‘NCIS: New Orleans’ Showrunner Accused of Misconduct",2018-10-03T00:53:36+0000,"The firing comes amid a broader cleanup at CBS, where a series of high-profile men have been ousted in scandals.",https://www.nytimes.com/2018/10/02/arts/television/brad-kern-cbs-fired.html
0,"Amber Guyger, Dallas Officer Who Killed Botham Jean in His Home, Is Fired",2018-09-24T18:27:55+0000,"Ms. Guyger fatally shot Mr. Jean, her neighbor, after entering his apartment. The killing gripped the city and led to protests against police brutality.",https://www.nytimes.com/2018/09/24/us/amber-guyger-fired-botham-jean.html
0,"Most of ‘Luzia,’ a 12,000-Year-Old Fossil, Is Recovered After Brazil Museum Fire",2018-10-21T10:09:36+0000,The museum director said that 80 percent of the fossil had been found after a huge fire ripped through the National Museum last month.,https://www.nytimes.com/2018/10/21/world/americas/brazil-museum-luzia-fossil.html
0,"Der Spiegel Fires Award-Winning Writer, Citing Fabrication on ‘Grand Scale’",2018-12-20T01:05:54+0000,"Claas Relotius, a writer for the German magazine Der Spiegel, was fired after he admitted inventing quotations and characters in at least 14 articles.",https://www.nytimes.com/2018/12/19/world/europe/der-spiegel-claas-relotius.html
0,Review: ‘Fire in Dreamland’ Is a Parable of Love and Licorice,2018-07-17T01:45:06+0000,"Rinne Groff’s new play, at the Public Theater, brings arguments about art and relationships to Coney Island in the aftermath of Hurricane Sandy.",https://www.nytimes.com/2018/07/16/theater/fire-in-dreamland-review-public-theater.html
0,Bill Blair on the Firing Line: The Canada Letter,2018-09-28T23:48:34+0000,Cabinet minister Bill Blair is starting likely contentious public meetings as he looks into a possible ban on handguns and assault rifles in Canada.,https://www.nytimes.com/2018/09/28/world/canada/gun-control-canada.html
0,"California Fires, D.I.Y. Drugs, Alibaba: Your Monday Briefing",2018-11-11T19:44:33+0000,Here’s what you need to know to start your day.,https://www.nytimes.com/2018/11/11/briefing/california-fires-diy-drugs-alibaba.html
0,"German Minister Fires Divisive Spy Chief, but Still Faces Calls to Step Down",2018-11-06T17:10:35+0000,"For months, the interior minister had refused to dismiss the intelligence chief, who was seen as friendly to the far right.",https://www.nytimes.com/2018/11/06/world/europe/germany-horst-seehofer-hans-georg-maassen.html
1,China Hotel Fire Kills 19 on Eve of International Marathon,2018-08-25T06:28:04+0000,"There was no word on whether any of those killed were visiting the city of Harbin for the race, which draws tens of thousands from China and around the world.",https://www.nytimes.com/2018/08/25/world/asia/china-hotel-fire-harbin-marathon.html
0,Maryland Fires Two Trainers Who Treated Jordan McNair Before His Death,2018-11-07T20:30:19+0000,"The two trainers were released a week after the university president fired D.J. Durkin, the head football coach.",https://www.nytimes.com/2018/11/07/sports/maryland-football-trainers-fired.html
0,Poland Cracks Down on Escape Rooms After Deadly Fire,2019-01-07T18:34:25+0000,Five 15-year-old girls died in a locked room after a building that lacked basic safety measures caught fire. The operator faces criminal charges.,https://www.nytimes.com/2019/01/07/world/europe/poland-escape-rooms-deadly-crackdown.html
0,"‘Friendly Fire’ Killing of Detective: 42 Shots, 7 Officers, 11 Seconds",2019-02-13T18:05:43+0000,"Seven officers opened fire toward a man holding what appeared to be a gun in the doorway of a Queens store he had been trying to rob, the police said.",https://www.nytimes.com/2019/02/13/nyregion/nypd-cop-killed.html
0,Jimmy Kimmel Fires Back After Trump Attacks Late-Night Shows,2019-03-14T09:13:32+0000,"After President Trump said the late-night shows were trading in “one-sided hatred,” Kimmel pushed back.",https://www.nytimes.com/2019/03/14/arts/television/jimmy-kimmel-trump-jay-leno.html
0,California Fires: What Travelers Need to Know,2018-08-16T09:00:11+0000,"Wildfires have limited access to areas in several major parks in recent days, including Yosemite. Here is where things stand now.",https://www.nytimes.com/2018/08/16/travel/california-fires-tourism-yosemite.html
0,Towering Flames and Blocked Exits Leave 17 Dead at New Delhi Hotel,2019-02-12T06:54:03+0000,"As flames curled off the roof, guests leapt out of the windows. Preliminary reports indicate the cause was an electrical problem.",https://www.nytimes.com/2019/02/12/world/asia/new-delhi-hotel-fire.html
0,Review: Chutzpah? An Afro-Cuban-Yiddish Opera Worth a Schlep,2018-09-17T15:15:18+0000,"“Hatuey: Memory of Fire,” through Sunday at Montclair State University, tells the story of a 16th-century uprising in a 1930s Havana nightclub.",https://www.nytimes.com/2018/09/17/arts/music/review-hatuey-memory-fire-montclair-state-peak-performances.html
0,J.P. Morgan Fires Broker Accused of Excessive and Unauthorized Trading,2018-10-09T21:53:04+0000,"The broker, Trevor Rahn, was discharged about three months after a settlement over a customer’s complaint that he had made improper trades.",https://www.nytimes.com/2018/10/09/business/jp-morgan-trevor-rahn.html
0,How the Parkland Shooting Led to a Generation’s Political Awakening,2019-02-13T21:30:53+0000,"In his book “Parkland,” Dave Cullen follows the survivors of the massacre at Marjory Stoneman Douglas High School on their quest to change gun laws and heal themselves.",https://www.nytimes.com/2019/02/13/books/review/parkland-dave-cullen.html
0,Review: ‘Dumbo’ Goes Bonkers in Dreamland,2019-03-27T23:16:25+0000,"Tim Burton takes this live-action remake of the 1941 Disney classic to his very own dark place. Michael Keaton, Danny DeVito and Eva Green help.",https://www.nytimes.com/2019/03/27/movies/dumbo-review.html
0,A Woman and Her Daughter Are Killed in a Queens Fire,2018-04-16T20:39:46+0000,"Neighbors said an 86-year-old mother and her daughter were the victims of the Far Rockaway blaze, caused by a series of interconnected power strips",https://www.nytimes.com/2018/04/16/nyregion/queens-fire-victims.html
0,Firing of Several Black Coaches Puts N.F.L. Hiring Under Scrutiny,2019-01-01T00:38:58+0000,"There are now only two African-American head coaches, after five others were fired. Newly revised rules compel owners to more seriously consider minority candidates.",https://www.nytimes.com/2018/12/31/sports/nfl-black-coaches-fired.html
0,Sex and Faith Overheat in Jamie Quatro’s ‘Fire Sermon’,2018-01-01T17:00:01+0000,"Quatro’s first novel, following an acclaimed collection of stories, is about a religious woman in a passionless marriage.",https://www.nytimes.com/2018/01/01/books/review-fire-sermon-jamie-quatro.html
0,Trump Says He Would Prefer Not to Fire Rosenstein,2018-09-26T23:51:20+0000,"President Trump remarked that the deputy attorney general, Rod Rosenstein, denied allegations that he planned to invoke the 25th amendment to remove President Trump from office.",https://www.nytimes.com/video/us/politics/100000006129892/trump-rosenstein-meeting.html
0,Brazil Museum Fire Threatens Hundreds of Years of History,2018-09-03T02:56:10+0000,"The National Museum of Brazil in Rio de Janeiro housed more than 20 million items, including Egyptian mummies, dinosaur fossils and the oldest human fossil in the region.",https://www.nytimes.com/2018/09/02/world/americas/national-museum-brazil-fire.html
0,"Arson Is Suspected in Deadly Fires in Greece, Government Says",2018-07-27T18:06:11+0000,"The death toll in the first this week rose to at least 84, with many more people still missing, in the worst disaster in the country’s recent history.",https://www.nytimes.com/2018/07/27/world/europe/arson-is-suspected-in-deadly-fires-in-greece-government-says.html
0,When Extreme Fires Become Routine: The Canada Letter,2018-08-25T00:15:45+0000,"“What we’re seeing now is something that we haven’t seen in the last 100 years,” says the author of a book on the growing intensity of wildfire seasons.",https://www.nytimes.com/2018/08/24/world/canada/extreme-fires-canada-letter.html
0,"Officers Shoot a Half-Naked Man Who Set Car on Fire, Police Say",2019-03-24T20:41:42+0000,"The man was wearing only a shirt when he was shot near a Queens police precinct. He was transported to a hospital, where he remained in stable condition.",https://www.nytimes.com/2019/03/24/nyregion/bayside-queens-police-shooting.html
0,‘Guardians of the Galaxy’ Firing Prompts Pushback in Hollywood,2018-07-30T22:57:49+0000,Chris Pratt and other stars derided the “mob mentality” that led Disney to oust the writer-director James Gunn. But just how should studios handle transgressions made during a more anything-goes era?,https://www.nytimes.com/2018/07/30/business/media/guardians-of-the-galaxy-support-james-gunn.html
0,"A Locked Door, a Fire and 41 Girls Killed as Police Stood By",2019-02-14T10:00:08+0000,Guatemalan officers stood by for nine minutes as the fire raged at a government-run home. It was the culmination of a long history of abuse.,https://www.nytimes.com/2019/02/14/world/americas/guatemala-shelter-fire-trial.html
1,"‘The Whole World Was on Fire’: Infernos Choke California, Piling On the Grief",2018-11-09T15:15:02+0000,Thousands of people have fled and hundreds of buildings have burned as wildfires raged across the state. At least nine people have been killed.,https://www.nytimes.com/2018/11/09/us/california-fires.html
0,"Wedding in Paradise Is Lost, but ‘Angels’ Help After Camp Fire Devastation",2018-11-30T11:00:09+0000,"“For us, this is one day to forget the situation we’re in and celebrate. We have to remember there’s still joy in this world.”",https://www.nytimes.com/2018/11/30/fashion/weddings/wedding-in-paradise-is-lost-but-angels-help-after-camp-fire-devastation.html
0,Man Who Fired at a Black Teenager Asking for Directions Is Convicted,2018-10-13T20:07:45+0000,"The man could face up to 12 years in prison. His attorney said the man had been sleeping when the teen knocked on their door, and that the man was “remorseful.”",https://www.nytimes.com/2018/10/13/us/jeffrey-zeigler-brennan-walker-trial.html
1,Yosemite National Park Evacuated Amid Threat From Fire,2018-07-25T15:58:07+0000,"A nearby 38,000-acre wildfire turned one of the country’s most popular national parks into a virtual ghost town on Wednesday.",https://www.nytimes.com/2018/07/25/us/yosemite-national-park-fire.html
0,"Lamb, Under Fire, and at Its Best",2018-07-06T15:38:51+0000,"Perfect for summer cookouts, marinated butterflied lamb shines when cooked over a live fire, charring on the outside and becoming succulent inside.",https://www.nytimes.com/2018/07/06/dining/butterflied-lamb-recipe.html
0,University of Michigan Fires Gymnastics Coach With Ties to Nassar Scandal,2019-01-14T06:28:40+0000,"The school hired Rhonda Faehn, a former U.S.A. Gymnastics executive, to consult for its women’s team last week. After an outcry, it reversed course.",https://www.nytimes.com/2019/01/14/sports/rhonda-faehn-michigan-larry-nassar.html
0,"In China, Dolce & Gabbana Draws Fire and Accusations of Racism on Social Media ",2018-11-21T18:55:03+0000,The Italian luxury brand said its Instagram accounts had been hacked after racist messages purportedly from one of its designers were made public. But some in China aren’t buying that.,https://www.nytimes.com/2018/11/21/business/dolce-gabbana-racist-china-video.html
0,"California Today: Rebuilding in Santa Rosa, a Year After the Tubbs Fire",2018-10-08T12:55:31+0000,"Monday: Negotiating insurance, BART’s early earthquake warning system and a Burning Man-esque festival — without the tech crowd.",https://www.nytimes.com/2018/10/08/us/california-today-rebuilding-santa-rosa-tubbs-fire.html
0,"New in Paperback: ‘Prairie Fires,’ ‘Cockfosters’",2018-09-14T09:00:07+0000,Six new paperbacks to check out this week.,https://www.nytimes.com/2018/09/14/books/review/new-paperbacks.html
0,PG&amp;E Chief Is Out as Utility Faces California Fire Liability,2019-01-14T02:28:58+0000,The utility faces an estimated $30 billion exposure to liability for damages from the 2017 and 2018 wildfires that killed scores in Northern California.,https://www.nytimes.com/2019/01/13/business/energy-environment/pge-geisha-williams-wildfires.html
0,‘Fire Gillibrand’? A Trump-Backed G.O.P. Senate Candidate Makes the Case,2018-11-02T10:00:04+0000,"Chele Chiavacci Farley emphasizes bipartisanship but also touts support from President Trump, a questionable formula in New York.",https://www.nytimes.com/2018/11/02/nyregion/senate-gillibrand-farley.html
0,The Colts Neck Mansion Fire: What We Know So Far About the New Jersey Killings,2018-11-27T14:56:49+0000,A family of four was found dead at their home amid a suspicious blaze that appeared to be linked to the arrest of the father’s brother in a nearby arson case.,https://www.nytimes.com/2018/11/27/nyregion/colts-neck-nj-fire.html
0,Loss of Indigenous Works in Brazil Museum Fire Felt ‘Like a New Genocide’,2018-09-13T17:36:06+0000,"The destruction of indigenous artifacts and documents was a personal blow for the descendants of Brazil’s oldest inhabitants, who had long fought to preserve their heritage.",https://www.nytimes.com/2018/09/13/world/americas/brazil-museum-fire-indigenous.html
0,Disney Fires ‘Guardians of the Galaxy’ Director Over Offensive Tweets,2018-07-20T22:41:56+0000,James Gunn wrote most of the tweets before 2013. They resurfaced after he criticized President Trump on Twitter and far-right provocateurs searched his social media history.,https://www.nytimes.com/2018/07/20/business/media/james-gunn-fired-offensive-tweets.html
0,Trump Inaccurately Claims California Is Wasting Water as Fires Burn,2018-08-06T19:10:33+0000,"The president’s tweets appeared to conflate water-management issues that have no bearing on the state’s battle against wildfires, experts said.",https://www.nytimes.com/2018/08/06/climate/trump-california-fire-tweets.html
0,Renewed Clashes Between Israel and Gaza Interrupt Talk of Cease-Fire,2018-08-09T00:26:54+0000,Israel and Hamas exchanged blows across the Gaza border as Egypt and the United Nations tried to broker a long-term cease-fire.,https://www.nytimes.com/2018/08/08/world/middleeast/renewed-fire-between-israel-and-gaza-interrupts-talk-of-cease-fire.html
0,Susan Orlean on a Great Library Fire,2018-10-19T17:50:10+0000,"Orlean discusses “The Library Book,” and Reid Hoffman talks about “Blitzscaling.”",
0,It Just Got Harder to Fire Mueller,2018-07-12T13:07:37+0000,Doing so during a Supreme Court confirmation would create big problems.,https://www.nytimes.com/2018/07/12/opinion/trump-mueller-brett-kavanaugh-supreme-court.html
0,California’s Fires Wrecked Its Air Quality: Here’s How to Protect Yourself,2018-11-18T01:07:42+0000,Here are some ways to stay healthy amid the smoke and smog from California’s wildfires.,https://www.nytimes.com/2018/11/17/health/air-quality.html
0,‘This Fire Will Continue to Grow’: Scenes From the Yosemite Fire,2018-07-23T22:20:17+0000,"The smoke has blocked views of the valley inside the park, and one of Yosemite’s most scenic routes has been closed.",https://www.nytimes.com/2018/07/23/us/yosemite-fire.html
0,Man Charged With Arson in Southern California’s Holy Fire,2018-08-09T22:15:43+0000,The role the suspect is alleged to have played in the fire has provoked anger and outrage within Orange County and across the state of California.,https://www.nytimes.com/2018/08/09/us/california-wildfires-arson.html
0,"Four More N.F.L. Coaches Get the Ax, Including Marvin Lewis",2018-12-31T15:40:28+0000,"Vance Joseph was fired by the Broncos, Steve Wilks by the Cardinals, Lewis by the Bengals, and Adam Gase by the Dolphins.",https://www.nytimes.com/2018/12/31/sports/nfl-marvin-lewis-vance-joseph-steve-wilks-adam-gase.html
0,Rapid Fire: Love & Money,2018-07-21T10:00:01+0000,Is it possible to have a relationship with someone whose financial values don’t match your own?,https://www.nytimes.com/2018/07/21/podcasts/dear-sugars-money-relationships.html
0,What to Do When You Think You’re About to Get Fired,2019-01-02T22:30:06+0000,"Whether you’re worried about getting the boot or getting a pink slip, here are some tips to protect yourself before the ax falls.",https://www.nytimes.com/2019/01/02/smarter-living/what-to-do-when-you-think-youre-about-to-get-fired.html
0,"2 Dead After Gunman Opens Fire at Kentucky Kroger, Police Say",2018-10-24T23:38:26+0000,"A suspect was arrested after an armed citizen intervened and fired at him, the police said. The police identified the victims as Maurice Stallard, 69, and Vicki Lee Jones, 67.",https://www.nytimes.com/2018/10/24/us/kroger-shooting-kentucky.html
0,Manhole Fires and Burst Pipes: How Winter Wreaks Havoc on What’s Underneath N.Y.C.,2019-02-21T08:00:08+0000,"New York’s aging below-street infrastructure is tough to maintain, and the corrosive rock salt and “freeze-thaw” cycles of winter make it even worse.",https://www.nytimes.com/2019/02/21/nyregion/winter-weather-manholes-pipes.html
0,Shouting ‘Fire!’ in the Burning West,2018-06-13T23:00:04+0000,"It’s almost like we have just two seasons now, winter and wildfire.",https://www.nytimes.com/2018/06/13/opinion/wildfire-west-yellowstone.html
0,A Fire Tornado Hit Their Neighborhood. This Is All That’s Left.,2018-08-05T00:20:08+0000,"The devastating Carr Fire continues to burn through parts of Northern California. We visited the town of Redding, where the high winds and flames left some areas barely recognizable. Examine the damage using augmented reality.",https://www.nytimes.com/interactive/2018/08/04/us/carr-fire-ar-ul.html
0,Why Did Police Officers Fire 42 Times to Bring Down a Robbery Suspect in Queens?,2019-02-14T23:59:46+0000,"Past police shootings may shed light on why officers responding to a robbery on Tuesday fired 42 bullets to stop a suspect, accidentally killing a detective in the process.",https://www.nytimes.com/2019/02/14/nyregion/nypd-detective-shot.html
0,President Trump to Visit California in Wake of Fires,2018-11-15T21:34:00+0000,"The president has visited the state just once since he was elected, preferring instead to attack its leaders and policies from a distance.",https://www.nytimes.com/2018/11/15/us/trump-california-fires.html
0,Here’s How to Check and Help Update the List of Those Missing After California’s Camp Fire,2018-11-20T19:41:56+0000,The authorities in California estimated Monday that about 700 people were missing after the fire.,https://www.nytimes.com/2018/11/20/reader-center/california-fires-missing.html
0,Review: ‘Did You Wonder Who Fired the Gun?’ Reckons With White Supremacy,2018-02-27T16:34:02+0000,"A filmmaker investigates a racial murder committed by his great-grandfather in Jim Crow-era Alabama. It’s an intensely, painfully personal project.",https://www.nytimes.com/2018/02/27/movies/did-you-wonder-who-fired-the-gun-review.html
0,What’s Different About California’s Fires This Year?,2018-08-01T19:39:12+0000,"In this week’s newsletter, we look at the links between sustained heat and destructive wildfires.",https://www.nytimes.com/2018/08/01/climate/california-fires-heat.html
0,‘Paradise Is Gone’: California Fires Devastate Communities,2018-11-10T21:03:39+0000,"Fast-moving blazes spread on both ends of California, destroying thousands of structures and killing several people.",https://www.nytimes.com/2018/11/10/us/california-wildfires-paradise-malibu.html
0,Brazil Soccer Club President: Deadly Fire Is Our ‘Worst Tragedy’ in Years,2019-02-08T20:36:51+0000,"The blaze broke out in the early morning at a training center for young soccer players in Rio de Janeiro at Flamengo, one of the most famous clubs in Brazil. Footage from a local newscast showed the aftermath of the deadly disaster.",https://www.nytimes.com/video/world/americas/100000006349818/fire-brazil-soccer-flamengo.html
1,"What FEMA Is Doing, and Not Doing, in Response to California’s Fires",2018-11-22T17:13:28+0000,The emergency management agency is quietly helping the state respond to and recover from the fourth-largest natural disaster in its history.,https://www.nytimes.com/2018/11/22/us/politics/fema-california-wildfires.html
0,"As Taliban Start Charm Offensive, Afghan President Calls for Cease-Fire",2018-08-19T13:12:16+0000,"The Taliban have been courting civilians for weeks and promising not to harm soldiers who surrender, raising hopes of a cease-fire in Afghanistan. On Sunday, the government made the first move.",https://www.nytimes.com/2018/08/19/world/asia/taliban-afghanistan.html
0,Firefighter Dies in a Harlem Fire on Film Set,2018-03-23T09:13:40+0000,"Two other firefighters were injured in the five-alarm fire at the site of a former jazz club, which was being used for the film “Motherless Brooklyn.”",https://www.nytimes.com/2018/03/23/nyregion/firefighter-dies-harlem-film-set.html
0,Arming a Chorus of Women With Scissors,2019-01-22T19:39:26+0000,"Julia Wolfe’s new oratorio, “Fire in my mouth,” is about the Triangle shirtwaist factory fire. She scoured New York’s garment district for the right sounds.",https://www.nytimes.com/2019/01/22/arts/music/julia-wolfe-new-york-philharmonic-triangle-fire.html
0,"Gunman Opens Fire in Brazilian Cathedral, Killing at Least 4",2018-12-11T20:14:21+0000,"The shooting took place at the Metropolitan Cathedral in Campinas, Brazil, killing four people and injuring four others, the authorities said.",https://www.nytimes.com/2018/12/11/world/americas/shooting-cathedral-brazil.html
0,Aboriginal Hunters’ Fires Help Restore an Australian Desert,2019-02-08T18:12:26+0000,A study of how the Martu shaped their land presents an example where humans seem to benefit an environment perceived as wilderness.,https://www.nytimes.com/2019/02/08/science/australia-aboriginal-fires-martu.html
0,What Has New York Pizza Been Missing? Little Old Rhode Island,2019-03-26T16:16:19+0000,"Violet, in the East Village, cooks its pies on a grill in a style originated in Providence. Don’t laugh.",https://www.nytimes.com/2019/03/26/dining/violet-pizza-review.html
0,Quotation of the Day: U.S. and Britain Seek a Cease-Fire in the Yemen War,2018-11-01T01:53:23+0000,"Quotation of the Day for Thursday, November 1, 2018.",https://www.nytimes.com/2018/10/31/todayspaper/quotation-of-the-day-us-and-britain-seek-a-cease-fire-in-the-yemen-war.html
0,Top Dutch Orchestra Fires Conductor After Sexual Misconduct Accusations,2018-08-02T12:58:40+0000,"The Royal Concertgebouw Orchestra of Amsterdam has dismissed Daniele Gatti, citing reports from “a number of female colleagues.”",https://www.nytimes.com/2018/08/02/arts/music/daniele-gatti-concertgebouw.html
0,China Fires 10 Officials Over Bad Vaccines as Anger Mounts,2018-08-17T12:24:09+0000,President Xi Jinping is trying to quell a national outcry over the scandal and restore confidence in the health care system.,https://www.nytimes.com/2018/08/17/world/asia/china-vaccines-scandal.html
1,Three of California’s Biggest Fires Ever Are Burning Right Now,2018-08-10T22:51:59+0000,"The Mendocino Complex Fire has grown to more than 300,000 acres, and firefighters are battling two more massive blazes in other rural parts of the state.",https://www.nytimes.com/interactive/2018/08/10/us/california-fires.html
1,California Says Nursing Homes Abandoned Elderly During Fire,2018-09-07T17:13:58+0000,The Department of Social Services has moved to close two nursing homes accused of leaving behind residents during last year’s wildfires.,https://www.nytimes.com/2018/09/07/us/california-wildfires-nursing-homes-abandoned-elderly.html
1,A Fire Killed 32 at a New Orleans Gay Bar. This Artist Didn’t Forget.,2018-07-09T16:40:18+0000,"Skylar Fein’s new exhibition is part of a larger movement in the city to recognize, finally, the victims of the UpStairs Lounge fire in 1973.",https://www.nytimes.com/2018/07/09/arts/design/upstairs-lounge-fire-new-orleans-skylar-fein.html
0,Her Daughters Died in a Fire as She Did Laundry. She Sobbed While Pleading Guilty.,2019-02-17T17:00:03+0000,"“It’s a feeling I can’t forget,” Haya Konte said in an interview after pleading guilty to criminally negligent homicide, and agreeing to leave the country.",https://www.nytimes.com/2019/02/17/nyregion/haya-konte-fire-children-bronx.html
0,Add Fire to Your Fourth of July Cocktail,2018-07-02T15:23:10+0000,"Ming River, a Chinese spirit, adds plenty of spark to the standard tonic drink.",https://www.nytimes.com/2018/07/02/dining/drinks/baijiu-ming-river.html
0,"‘It Really Can’t Get Much Worse’: Thousand Oaks, First Hit by Shooting, Now Faces Fire",2018-11-09T19:55:52+0000,"As wildfires spread through Ventura County, thousands of residents were forced to evacuate, including some who had survived the shooting just 24 hours earlier.",https://www.nytimes.com/2018/11/09/us/california-shooting-thousand-oaks.html
0,"Border Patrol Agent’s Gender-Reveal Party Sparked Arizona Fire, Lawyer Says",2018-10-01T22:10:47+0000,"Dennis Dickey pleaded guilty to starting the fire by shooting at a target filled with an explosive substance that erupted into a 45,000-acre fire.",https://www.nytimes.com/2018/10/01/us/gender-reveal-arizona-fire.html
0,Fire Devastated the National Museum of Brazil. Show Us What Was Lost.,2018-09-06T19:47:27+0000,Have you been to the museum? Please share your photos and videos taken at the museum before it was destroyed by fire earlier this week.,https://www.nytimes.com/2018/09/06/reader-center/national-museum-of-brazil-photos.html
0,U.S. Agents Fire Tear Gas Across Mexican Border,2019-01-01T23:51:32+0000,About 150 migrants who tried to enter the United States near San Diego early Tuesday were forced back.,https://www.nytimes.com/2019/01/01/world/americas/migrants-border-tear-gas.html
1,"8 Dead, Including 6 Children, in Chicago Fire, Officials Say",2018-08-26T23:27:01+0000,"So far this year, 39 people have died in residential fires, a city official said. In 2017, such fires killed 27 people.",https://www.nytimes.com/2018/08/26/us/chicago-fire-deaths-little-village.html
0,California Today: Returning to Redding After the Carr Fire,2018-08-06T12:55:34+0000,"Monday: President Trump approves a disaster declaration for California, a plane crash at an Orange County mall and Lance Bass loses a bid.",https://www.nytimes.com/2018/08/06/us/california-today-redding-carr-fire.html
0,How Californians Are Breathing in the ‘New Abnormal’ of Epic Fires,2018-11-17T17:56:32+0000,An illustrated look at the face masks that are now everywhere on the streets of San Francisco and other smoke-ridden cities.,https://www.nytimes.com/2018/11/17/business/smoke-mask-california-fire-air-quality.html
0,NYT: Trump Fired Up,2018-08-28T20:08:21+0000,"When it comes to having an opinion on everything, Donald Trump towers.",https://www.nytimes.com/select/podcast/2006/12/23/opinion/23dowd-pod.html
0,NYT: Cease-Fire to Nowhere,2018-08-28T19:56:51+0000,"If Hezbollah emerges from this moment still strong, it will tower like a giant over the Lebanese government.",https://www.nytimes.com/select/podcast/2006/07/30/opinion/30brooks-pod.html
0,Grenfell Fire Inquiry Demands Radical Overhaul of U.K. Building Rules,2018-05-17T15:27:25+0000,"The investigation did not recommend a ban on flammable cladding, prompting harsh criticism, but it portrayed a lax, chaotic system in need of a thorough rethink.",https://www.nytimes.com/2018/05/17/world/europe/uk-grenfell-fire-safety-cladding-regulations.html
0,Worker Who Opened Fire Inside Factory Had Been Barred From Having Gun,2019-02-16T17:44:49+0000,"Among the five workers killed in Aurora, Ill., was Trevor Wehner, a college student on his first day of an internship in the factory’s human resources department.",https://www.nytimes.com/2019/02/16/us/aurora-illinois-shooting.html
0,"A Frantic Call, a Neighbor’s Knock, but Few Official Alerts as Wildfire Closed In",2018-11-21T18:40:32+0000,"In the frenzied first hours of the Camp Fire as it bore down on Paradise, Calif., only a fraction of residents received emergency alerts or evacuation orders from local authorities.",https://www.nytimes.com/2018/11/21/us/paradise-fires-emergency-alerts.html
0,Mourners Say Goodbye to 5 Children Killed in Fire in New Jersey,2018-07-25T22:28:17+0000,"The children, ages 2 to 13, had been asleep in their third-floor apartment when the blaze erupted on the first floor.",https://www.nytimes.com/2018/07/25/nyregion/union-city-fire-children-died.html
0,California Fires Only Add to Acute Housing Crisis,2018-11-15T22:41:16+0000,"With thousands of homes destroyed in the wildfires, the homeless crisis just got worse.",https://www.nytimes.com/2018/11/15/us/homeless-california-wildfires-evacuees.html
0,Human Rights Advocate Under Fire in Case of Arab Princess Who Claimed Abduction,2018-12-28T20:32:27+0000,"Mary Robinson, a former United Nations human rights commissioner, has been accused of covering for Dubai’s mistreatment of a daughter of the ruling sheikh.",https://www.nytimes.com/2018/12/28/world/middleeast/human-rights-robinson-dubai-princess.html
0,City Ballet Fires Two Male Dancers Named in Photo Sharing Scandal,2018-09-15T14:48:02+0000,"Amar Ramasar, one of the company’s stars, and Zachary Catazaro were implicated in a lawsuit that has roiled the company.",https://www.nytimes.com/2018/09/15/arts/dance/city-ballet-fires-two-male-dancers-accused-of-sharing-photos.html
0,‘My Heart Is on Fire’: Ethiopian Airlines Victims Embodied Kenya’s Ambitions,2019-03-13T21:44:52+0000,Five family members spanning three generations were among those who illustrated the nation’s growth and ambitious integration into the world economy.,https://www.nytimes.com/2019/03/13/world/africa/ethiopian-crash-kenya-victims.html
0,"On Arcade Fire’s ‘Everything Now,’ Pop Can Reach Deep and Be a Distraction",2017-07-26T20:27:16+0000,"The band’s new album glitters with pop allusions, but when the balance between earnestness and exhilaration slips, it becomes slighter than earlier works.",https://www.nytimes.com/2017/07/26/arts/music/arcade-fire-everything-now-review.html
0,Listen to ‘The Daily’: Why Trump Is Firing Sessions Now,2018-11-08T11:06:51+0000,We look at the story behind the decision and the implications for the Russia investigation.,
0,Hurricanes. Shootings. Fires. Time for an Editor’s Emergency Kit.,2019-01-02T17:59:32+0000,"When news of natural disasters or man-made ones break in the U.S., Julie Bloom taps a variety of tools to communicate with reporters, edit stories and get them published.",https://www.nytimes.com/2019/01/02/technology/personaltech/breaking-emergency-news-tech.html
0,"Indiana Teachers Were Shot With Pellets During Active-Shooter Drill, Union Says",2019-03-22T18:11:12+0000,"The drill terrified teachers and left them with welts and bruises, the state’s largest teachers’ union said, calling for an end to such practices.",https://www.nytimes.com/2019/03/22/us/indiana-teachers-shot.html
1,Mother and 5 of Her Children Die in Motel Fire in Michigan,2018-07-28T19:31:45+0000,The 26-year-old woman and five of her children were killed in the fire at an extended living motel in southwest Michigan. Her husband and another child survived.,https://www.nytimes.com/2018/07/28/us/michigan-hotel-motel-fire.html
0,‘Shaken’ Rosenstein Felt Used by White House in Comey Firing,2018-06-29T19:34:53+0000,"After the F.B.I. director James B. Comey was fired, the deputy attorney general, Rod J. Rosenstein, privately appeared conflicted about his involvement in the dismissal.",https://www.nytimes.com/2018/06/29/us/politics/rod-rosenstein-comey-firing.html
0,"Devastated by California Fire, Paradise Finds a Way to Give Thanks",2018-11-23T01:46:31+0000,"Residents who had planned Thanksgiving feasts at home found themselves eating with thousands of fellow evacuees at a relief kitchen. Still, they were grateful.",https://www.nytimes.com/2018/11/22/us/california-fire-thanksgiving.html
0,Jacob G. Padrón to Lead Long Wharf Theater,2018-11-08T22:37:14+0000,"The theater had fired the previous artistic director, Gordon Edelstein, over sexual misconduct accusations.",https://www.nytimes.com/2018/11/08/theater/jacob-padron-long-wharf-theater.html
