y_label,headline,pub_date,snippet,web_url
1,"Hurricane Irma: Assessing the Damage, and What’s Next",2017-09-07T19:23:26+0000,"The storm, weakened and downgraded, has inundated Florida with rain and lashing winds and is working its way through the Southeast.",https://www.nytimes.com/2017/09/07/us/irma-florida-coverage.html
1,Caribbean Islands Battered by One Hurricane Are Bracing for the Next,2017-09-08T22:20:10+0000,"Days after Hurricane Irma struck the Caribbean, the islands that bore the brunt of the storm are bracing for Hurricane Jose.",https://www.nytimes.com/2017/09/08/world/americas/caribbean-islands-hurricane-irma-st-martin-barbuda-anguilla.html
0,Teaching Hurricane Harvey: Ideas and Resources,2017-08-31T22:25:41+0000,Resources from The New York Times for teaching and learning about one of the most destructive storms in U.S. history. We will continue to update this post.,https://www.nytimes.com/2017/08/31/learning/lesson-plans/teaching-hurricane-harvey-ideas-and-resources.html
0,"Visiting Puerto Rico, and Finding the Up Beat",2019-02-15T10:00:18+0000,"On the first stop of his yearlong journey, the 52 Places Traveler makes it his mission to get off the beaten path and into the island.",https://www.nytimes.com/2019/02/15/travel/puerto-rico-places-to-visit.html
0,Ireland and Britain Brace for Unusual European Hurricane,2017-10-15T14:41:44+0000,"“Preparations to protect lives and property should be rushed to completion by this afternoon,” the National Hurricane Center in Miami said.",https://www.nytimes.com/2017/10/15/world/europe/ireland-and-britain-brace-for-unusual-european-hurricane.html
0,"Hurricane Harvey Makes Landfall Near Corpus Christi, Tex.",2017-08-25T23:56:15+0000,"The now-Category 3 storm was expected to unleash astonishing amounts of rain, as much as three feet, and bring punishing winds of more than 130 miles per hour.",https://www.nytimes.com/2017/08/25/us/hurricane-harvey-texas.html
0,"What Hurricanes Can Dredge Up: Coffins, Canoes and Creatures",2017-09-18T11:41:09+0000,The floods that came with Harvey and Irma brought some interesting and mysterious things to the surface.,https://www.nytimes.com/2017/09/18/us/unearthed-irma-harvey.html
0,Local Food in Puerto Rico Finds Energy in Recovery,2019-03-19T16:42:12+0000,"Two hurricanes slowed a budding effort to reclaim the island’s agricultural and culinary independence. But its chefs, farmers and entrepreneurs are rebuilding.",https://www.nytimes.com/2019/03/19/dining/puerto-rico-farmers-local-food.html
0,"Brock Long, the FEMA Chief, Faces Test in Back-to-Back Hurricanes",2017-09-08T20:22:41+0000,"The emergency management agency is stretched by disaster response from Hurricanes Harvey and Irma, as well as fires and severe storms elsewhere in the country.",https://www.nytimes.com/2017/09/08/us/politics/brock-long-fema-harvey-irma.html
0,"After the Hurricane Winds Die Down, Larry McMurtry’s Houston Trilogy Lives On",2017-09-14T21:57:35+0000,Douglas Brinkley on the writer whose fiction has captured the boom city’s relentless appetite for growth.,https://www.nytimes.com/2017/09/14/books/review/larry-mcmurtry-houston-trilogy-terms-of-endearment.html
0,Hurricane Harvey Closes Houston’s Opera and Ballet Home for a Season,2017-09-19T17:47:42+0000,Flood damage to the Wortham Theater Center caused by Hurricane Harvey was so extensive that the theater will not be able to reopen until at least May.,https://www.nytimes.com/2017/09/19/arts/music/hurricane-harvey-closes-houstons-opera-and-ballet-home-for-a-season.html
0,"Brock Long, FEMA Administrator, Resigns After Two Turbulent Years",2019-02-14T00:02:30+0000,"Mr. Long was praised for the agency’s handling of Hurricane Harvey, but criticism over its Hurricane Maria response and his reported misuse of government vehicles shadowed him.",https://www.nytimes.com/2019/02/13/us/politics/brock-long-fema.html
1,"Power Is Restored to Most of U.S. Virgin Islands After Hurricanes, Officials Say",2018-01-09T23:23:01+0000,Officials on Tuesday said 92 percent of customers have power again on the United States Virgin Islands.,https://www.nytimes.com/2018/01/09/us/virgin-islands-power.html
1,Hurricane Irma's Eye Passes Over Florida Keys,2017-09-06T15:59:33+0000,Hurricane Irma churned toward the Florida Keys after leaving a path of destruction across the Caribbean.,https://www.nytimes.com/video/world/americas/100000005411925/hurricane-irma-caribbean.html
0,"In Puerto Rico, Building a Disaster-Proof Business Is Part of Recovery",2019-04-09T16:40:21+0000,"After Hurricane Maria, start-ups on the island are trying to build companies that are resilient enough to withstand whatever comes next.",https://www.nytimes.com/2019/04/09/business/puerto-rico-parallel18-hurricane-economy.html
1,Powerful Storm Makes Landfall on the Gulf Coast,2018-09-04T13:28:47+0000,"Tropical Storm Gordon made landfall near the Alabama-Mississippi border late Tuesday night, without gathering hurricane strength.",https://www.nytimes.com/2018/09/04/us/tropical-storm-gordon-gulf-coast.html
1,How to Keep the Lights On After a Hurricane,2017-10-23T08:55:21+0000,"We can’t eliminate storms and high winds. But we can modernize the electric grid, save on fossil fuels and reduce emissions of greenhouse gases.",https://www.nytimes.com/2017/10/23/opinion/hurricane-puerto-rico-electricity.html
0,Trump Visits Florida After Hurricane Irma,2017-09-14T17:33:00+0000,"President Trump visited Fort Myers, Fla., on Thursday to assess the damage after Hurricane Irma.",https://www.nytimes.com/video/us/100000005431195/trump-visits-florida-after-hurricane-irma.html
1,"Hurricane Irma, Packing 185-M.P.H. Winds, Makes Landfall in Caribbean",2017-09-06T00:04:19+0000,"Among the most powerful storms recorded in the Atlantic Ocean, the storm arrived in the islands with 185 m.p.h. winds, with the eye passing over Barbuda as it headed toward Puerto Rico.",https://www.nytimes.com/2017/09/05/us/hurricane-irma-a-category-5-hurricane-heads-for-puerto-rico.html
1,How to Help Hurricane Irma Victims,2017-09-09T01:23:04+0000,Here are some things you can do — and things you should not do — for the hardest-hit communities in the Caribbean and Florida.,https://www.nytimes.com/2017/09/08/us/hurricane-irma-help-donate.html
0,"Recovering What Was Lost in the U.S. Virgin Islands, One Boat at a Time",2017-12-18T10:30:16+0000,Back-to-back hurricanes destroyed hundreds of boats that were people’s livelihoods and even homes.,https://www.nytimes.com/2017/12/18/us/virgin-islands-hurricanes-boats.html
0,A ‘Call’ to Shoot at Hurricane Irma Gains Unexpected Attention,2017-09-10T22:46:32+0000,A Facebook post about firing weapons into Hurricane Irma went viral this week. Not everyone was in on the joke.,https://www.nytimes.com/2017/09/10/us/shoot-hurricane-irma-guns.html
0,Puerto Rico Orders Review and Recount of Hurricane Deaths,2017-12-18T13:06:54+0000,"The governor acknowledged on Monday that the official toll of 64 deaths from Hurricane Maria might be too low, after independent analyses yielded far higher estimates.",https://www.nytimes.com/2017/12/18/us/puerto-rico-hurricane-maria-death-toll-review.html
0,Hurricane Irma: Video and Images From Social Media,2017-09-11T13:31:07+0000,"As the hurricane rolled north, leaving residents to cope with widespread flooding, images on social media captured the powerful effects.",https://www.nytimes.com/2017/09/11/us/irma-videos-damage.html
0,Code Name Crossfire Hurricane: The Secret Origins of the Trump Investigation,2018-05-16T17:04:57+0000,"Mr. Trump has described the investigation as a politically motivated effort to undermine his presidency. But time and again, agents took steps that ultimately benefited him.",https://www.nytimes.com/2018/05/16/us/politics/crossfire-hurricane-trump-russia-fbi-mueller-investigation.html
0,Couples Are Forced Into Plan B After Fires and Hurricanes,2017-10-19T18:38:44+0000,Many couples had to scramble for alternate wedding sites when hurricanes and California wildfires disrupted best-laid plans.,https://www.nytimes.com/2017/10/19/fashion/weddings/wildfires-and-hurricanes-forced-couples-plan-b-for-their-wedding.html
0,Puerto Rico’s Finances Add to Vulnerability in Hurricane,2017-09-07T00:12:01+0000,"With the island having effectively declared bankruptcy, its infrastructure reflects years of neglect, and the storm could be a new economic blow.",https://www.nytimes.com/2017/09/06/business/dealbook/puerto-rico-finances-irma.html
0,Listen to ‘The Daily’: Hurricane Maria’s Toll,2018-02-09T11:17:54+0000,The Puerto Rican government said that the storm had killed just 64 people. The bodies showing up at morgues across the island told a different story.,https://www.nytimes.com/audio/2018/02/09/podcasts/09DAILY-audio.html
0,Trump Claims ‘We Did a Fantastic Job in Puerto Rico’,2018-08-30T00:20:37+0000,"President Trump asserted that Puerto Rico’s power utility was “dead” and that electricity was “gone” even before Hurricane Maria hit the island in September 2017. The utility was in disrepair but still operational, and the island was not in the da...",https://www.nytimes.com/2018/08/29/us/politics/fact-check-trump-puerto-rico-hurricane-maria.html
0,"Listen to ‘The Daily’: Hurricanes, Humans and Climate Change",2017-09-22T10:30:44+0000,"As Maria tears apart the Caribbean, leaders in the region say that recent storms have created a humanitarian crisis — and that humans are to blame.",https://www.nytimes.com/2017/09/22/podcasts/the-daily/hurricanes-climate-change.html
0,Trump’s Inaugural Committee to Donate $3 Million to Hurricane Relief,2017-09-27T21:50:57+0000,"Inaugural committee officials said the money will be divided equally among the American Red Cross, the Salvation Army and Samaritan’s Purse, an evangelical group.",https://www.nytimes.com/2017/09/27/us/politics/trump-inaugural-committee-donations-hurricanes.html
0,"Hurricane Irma Looms, but It’s Too Early to Predict Landfall",2017-09-01T17:05:01+0000,"The thought of a Category 3 hurricane approaching, as thousands reel from Harvey, is daunting. But experts are days away from understanding its impact.",https://www.nytimes.com/2017/09/01/us/hurricane-irma.html
0,Images of Heroism Emerge From Hurricane’s Turmoil,2017-09-11T20:57:21+0000,Pictures of daring rescues amid the destruction of Hurricane Irma helped buoy spirits.,https://www.nytimes.com/2017/09/11/us/hurricane-irma-heroes-rescues.html
1,"Hurricane Irma, Now a Category 5 Storm, Threatens the Caribbean and Florida",2017-09-05T00:56:49+0000,The “potentially catastrophic” storm recorded maximum winds near 185 m.p.h. just hours ahead of its expected landfall in the Caribbean on Tuesday night.,https://www.nytimes.com/2017/09/04/us/hurricane-irma.html
0,The Red Cross and Hurricane Harvey,2017-09-07T13:40:57+0000,“The American Red Cross encourages people to donate to the charity of their choice.”,https://www.nytimes.com/2017/09/07/opinion/hurricane-harvey-red-cross.html
0,"Displaced by Storm, Puerto Rican Students Land in New York",2018-01-28T17:15:18+0000,N.Y.U. and other schools are offering refuge to students whose college careers have been interrupted by Hurricane Maria’s devastation.,https://www.nytimes.com/2018/01/28/nyregion/hurricane-maria-puerto-rican-college-nyc.html
0,Listen: Locals Describe Hurricane Maria’s Damage in Dominica,2017-09-20T02:39:17+0000,"With no power, phones or internet, Dominica residents turned to amateur radio to give updates on their situation after Hurricane Maria battered the island.",https://www.nytimes.com/video/world/americas/100000005442358/hurricane-maria-destruction-in-dominica.html
0,Ex-U.S. Presidents Start Fund to Help Hurricane Harvey Victims,2017-09-08T03:36:08+0000,"The campaign, One America Appeal, is expected to expand to help people affected by Hurricane Irma, which is expected to hit Florida this weekend.",https://www.nytimes.com/2017/09/07/us/hurricane-harvey-fund-presidents.html
0,My (Surprisingly Calm) Flight Through Hurricane Irma,2017-09-12T09:00:01+0000,"We embedded with the Air Force Reserve’s 53rd Weather Reconnaissance Squadron, known as the Hurricane Hunters. On a 12-hour flight, the crew gathered data on Hurricane Irma as it made landfall over Cuba on its way to Florida.",https://www.nytimes.com/video/us/100000005420144/my-surprisingly-calm-flight-through-hurricane-irma.html
0,‘Flesh-Eating Bacteria’ Causes 2nd Death in Texas Since Hurricane Harvey,2017-10-25T20:20:37+0000,"A 31-year-old man, Josue Zurita, had been working to repair houses in Galveston when he injured his arm, and the wound became infected.",https://www.nytimes.com/2017/10/25/us/flesh-eating-bacteria-harvey.html
1,Map: Tracking Hurricane Nate’s Path,2017-10-05T16:27:42+0000,Real-time map showing the position and forecast for Hurricane Nate.,https://www.nytimes.com/interactive/2017/10/05/world/americas/hurricane-nate-map-path.html
1,On Hurricane Harvey,2017-08-29T11:03:24+0000,"“As Houstonians pick up the pieces, as they will, politicians and planners need to look ahead,” writes the Editorial Board.",https://www.nytimes.com/2017/08/29/opinion/hurricane-harvey-climate-change.html
0,The Long-Term Health Consequences of Hurricane Harvey,2017-08-31T18:51:41+0000,Analysis of previous natural disasters shows survivors will need attention and care far into the future.,https://www.nytimes.com/2017/08/31/upshot/the-long-term-health-consequences-of-hurricane-harvey.html
0,"Hurricane Maria Does ‘Mind-Boggling’ Damage to Dominica, Leader Says",2017-09-19T08:59:20+0000,"Prime Minister Roosevelt Skerrit said the Caribbean island had sustained “widespread devastation” from the storm, which hit at Category 5 strength.",https://www.nytimes.com/2017/09/19/world/americas/hurricane-maria-caribbean.html
0,Hunger and an ‘Abandoned’ Hospital: Puerto Rico Waits as Washington Bickers,2019-04-07T20:19:48+0000,A languishing island hospital and expired food aid are some of the signs that rebuilding has stagnated nearly a year and a half after Hurricane Maria devastated Puerto Rico.,https://www.nytimes.com/2019/04/07/us/puerto-rico-trump-vieques.html
0,"Hurricane Maria Updates: In Puerto Rico, the Storm ‘Destroyed Us’",2017-09-21T08:29:19+0000,"Puerto Ricans are facing the crushing devastation wrought by Hurricane Maria — splintered homes, uprooted trees and floodwaters coursing through streets.",https://www.nytimes.com/2017/09/21/us/hurricane-maria-puerto-rico.html
0,"Florida Is No Stranger to Hurricanes, but This Is Different",2017-09-11T00:24:11+0000,"As Hurricane Irma made landfall twice on Sunday and drove up the Gulf Coast, Floridians were left with hardly anywhere to hide.",https://www.nytimes.com/2017/09/10/us/key-west-naples-florida.html
0,Read These 3 Books on Hurricanes,2017-09-08T16:58:35+0000,"Two books follow families affected by similar disasters, and a third argues that humans may hold the key to mitigating their impact.",https://www.nytimes.com/2017/09/08/books/review/salvage-the-bones-jesmyn-ward-hurricanes-harvey-irma.html
0,In Hurricane Irma’s Ruinous Wake: ‘I Feel Like I’m on the Moon’,2017-09-07T18:48:06+0000,Images show the extent of the devastation in the eastern Caribbean islands directly in the path of Hurricane Irma.,https://www.nytimes.com/2017/09/07/world/americas/hurricane-irma-caribbean-destruction-video-photos.html
1,Helping Fellow Victims of Hurricane Harvey,2017-10-15T15:00:39+0000,Dorothy Edmundson turned to a food bank for assistance after the storm destroyed her home in Houston. Then she became a volunteer.,https://www.nytimes.com/slideshow/2017/10/15/nyregion/helping-fellow-victims-of-hurricane-harvey.html
0,"After Andrew, Florida Changed Its Approach to Hurricanes",2017-09-06T23:16:30+0000,"In South Florida, Hurricane Andrew remains a benchmark that few have forgotten. The storm changed how Florida prepared for high winds and lashing rains.",https://www.nytimes.com/2017/09/06/us/hurricane-andrew-miami.html
0,Puerto Rico After Hurricane Maria,2017-09-27T06:02:01+0000,What do you know about what is happening in Puerto Rico right now?,https://www.nytimes.com/2017/09/27/learning/puerto-rico-after-hurricane-maria.html
0,Hurricane Irma’s Toll on Florida,2017-09-10T15:02:48+0000,The storm hit Florida after leaving a path of destruction across the Caribbean.,https://www.nytimes.com/video/us/100000005419795/hurricane-irma-florida.html
0,Hurricane Andrew: How The Times Reported the Destruction of 1992,2017-09-06T20:46:38+0000,"With Florida’s governor warning that Hurricane Irma will be stronger than Andrew, here’s a refresher on that powerful storm.",https://www.nytimes.com/2017/09/06/us/hurricane-andrew-florida.html
0,Hurricane Harvey: The Devastation and What Comes Next,2017-08-28T12:43:03+0000,"Catch up on the news about Hurricane Harvey, which has devastated large areas of Texas.",https://www.nytimes.com/2017/08/28/us/hurricane-harvey-texas.html
0,Trump Monitors Hurricane as His Cabinet Descends on Camp David,2017-09-09T13:38:25+0000,Aides said President Trump would receive hurricane briefings throughout the day as the powerful storm marches toward the southern tip of Florida.,https://www.nytimes.com/2017/09/09/us/politics/trump-hurricane-irma-camp-david.html
0,"Trump Lashes Out Again at Puerto Rico, Bewildering the Island",2019-04-02T17:49:00+0000,Puerto Rican officials are dumbfounded at what they see as President Trump’s misperception of the amount of federal aid the island got after Hurricane Maria.,https://www.nytimes.com/2019/04/02/us/trump-puerto-rico.html
0,Atlantic Hurricane Season Is Expected to Be Busy,2017-05-25T20:18:47+0000,"The season, which runs from June 1 through Nov. 30, is likely to produce 11 to 17 named storms, the National Oceanic and Atmospheric Administration says.",https://www.nytimes.com/2017/05/25/climate/2017-hurricane-forecast.html
0,San Juan Mayor on Hurricane Response: ‘This Is Not a Good News Story’,2017-09-29T15:26:15+0000,"Carmen Yulín Cruz, the mayor, had a blistering response to comments by an administration official about the situation in Puerto Rico.",https://www.nytimes.com/2017/09/29/us/san-juan-mayor.html
0,Hurricane Maria Interrupts a Puerto Rican Golfer’s L.P.G.A. Dreams,2017-11-30T21:14:58+0000,Maria Torres is trying to become the first Puerto Rican golfer to earn her L.P.G.A. Tour card.,https://www.nytimes.com/2017/11/30/sports/golf/lpga-maria-torres-puerto-rico.html
0,Hurricane Irma Forces Yankees to Play Tampa Bay Rays at Citi Field,2017-09-09T01:01:30+0000,"Major League Baseball took the cautionary step of moving the three-game series, which begins Monday, to the Mets’ home.",https://www.nytimes.com/2017/09/08/sports/baseball/hurricane-irma-yankees-tampa-bay-rays-citi-field.html
1,How to Help Puerto Rico and Other Islands After Hurricane Maria,2017-09-22T13:12:59+0000,"A guide to helping victims of a storm that devastated the Caribbean, leaving millions without power and limited access to water.",https://www.nytimes.com/2017/09/22/world/americas/hurricane-maria-donate-charity.html
0,Hurricane Irma Inspires Stay-at-Home Church Services,2017-09-10T21:47:15+0000,"As Floridians bunkered up on Sunday morning awaiting Hurricane Irma, pastors conducted services from home and streamed live messages of hope online.",https://www.nytimes.com/video/us/100000005420110/irma-inspires-stay-at-home-church-services.html
0,Still Waiting for FEMA in Texas and Florida After Hurricanes,2017-10-22T18:30:16+0000,"After Harvey and Irma, residents are waiting weeks for FEMA inspections and hours on hold when calling the agency’s help line.",https://www.nytimes.com/2017/10/22/us/fema-texas-florida-delays-.html
0,Planes Fill Florida Skies as Hurricane Irma Approaches,2017-09-08T17:20:23+0000,The Federal Aviation Administration expected “increased volume” at airports in South Florida as airlines raced to get flights off the ground.,https://www.nytimes.com/2017/09/08/us/irma-flights-florida.html
0,"After 2 Terrible Storms, ‘The Food Bank Came to Our Rescue’",2018-11-15T16:27:57+0000,"Local food pantries supported by Feeding America were among the first to provide aid after Hurricanes Florence and Michael, and they’ll keep feeding victims for many months to come. ",https://www.nytimes.com/2018/11/15/neediest-cases/hurricanes-feeding-america-food-banks.html
1,How You Can Prepare to Evacuate Your Home for a Hurricane,2017-09-07T13:00:46+0000,"Here are some tips for getting ready: Make a plan, bring documents, close lids, clear the yard, blast the freezer.",https://www.nytimes.com/2017/09/07/climate/hurricane-irma-evacuation-tips.html
0,Markets Are Signaling That Hurricane Harvey Won’t Crush the Economy,2017-08-28T18:35:25+0000,"Examining how a disaster can affect the overall economy, we see why financial markets and economic forecasters are relatively sanguine.",https://www.nytimes.com/2017/08/28/upshot/markets-are-signaling-that-hurricane-harvey-wont-crush-the-economy.html
0,"Puerto Rico Deaths Spike, but Few Are Attributed to Hurricane",2017-11-09T02:22:41+0000,"Officials said deaths spiked in September, casting doubt on the official storm toll even as FEMA planned to fly 3,000 residents in shelters off the island.",https://www.nytimes.com/2017/11/08/us/puerto-rico-deaths-fema.html
0,"Hurricanes, Climate and the Capitalist Offset",2017-08-31T07:21:23+0000,Why are the people safest from the vagaries of nature the most fearful of them?,https://www.nytimes.com/2017/08/31/opinion/hurricanes-climate-capitalists-wealth-.html
0,Mother and Children Rescued From a Boat Caught in Hurricane Maria,2017-09-22T02:07:43+0000,"A full day passed before the Coast Guard could rescue a family of four that was at sea during the storm. One passenger, a British man, died.",https://www.nytimes.com/2017/09/21/us/boat-rescue-maria-mother-children.html
1,"Death Toll Climbs, and Relief Efforts Stall, as Caribbean Braces for Hurricane Jose",2017-09-09T16:04:27+0000,Aid workers responding to devastation from Hurricane Irma have been stalled by the next dangerous storm: Hurricane Jose.,https://www.nytimes.com/2017/09/09/world/americas/irma-relief-stalls-caribbean-hurricane-jose.html
0,"Dolphins, Flamingos and Pigs: The Animals Rescued From Hurricane Irma",2017-09-09T21:08:55+0000,"While millions of humans are evacuating ahead of the storm, the relocation of animals is an extra challenge.",https://www.nytimes.com/2017/09/09/us/hurricane-irma-animal-rescue.html
0,How Hurricanes Skewed September’s Job Numbers,2017-10-06T16:44:25+0000,The storms that battered Texas and the Southeast resulted in people stuck at home or working part-time last month. The leisure and hospitality industry was hard hit.,https://www.nytimes.com/2017/10/06/business/economy/jobs-effect-hurricane-harvey-irma.html
0,How Are Hurricane Categories Defined?,2017-08-26T02:23:34+0000,"Wind speed, types of damage and power loss all factor into how a hurricane category is ranked.",https://www.nytimes.com/video/us/100000005392638/how-are-hurricane-categories-defined.html
0,"For Houston’s Homeless, a Terrifying Night Under Siege by Hurricane Harvey",2017-08-27T12:53:50+0000,Emergency service workers were responding to large numbers of distress calls as catastrophic flooding hit the nation’s fourth-largest city.,https://www.nytimes.com/2017/08/27/us/hurricane-harvey-homeless-houston.html
0,‘The Only Thing to Do Is Wait.’ Readers React to the Texas Hurricane,2017-08-28T23:03:28+0000,"New York Times readers, many from across Texas and other areas that have been hit by hurricanes, said this storm evoked painful memories.",https://www.nytimes.com/2017/08/28/us/storm-readers-react.html
0,"Hurricane Harvey: Storm Roars Ashore Near Corpus Christi, Tex.",2017-08-25T09:00:05+0000,"The hurricane made landfall as a Category 4 storm. Some power losses were reported, along with heavy building damage in Port Aransas and in Rockport.",https://www.nytimes.com/2017/08/25/us/hurricane-harvey.html
0,Senate Votes to Raise Debt Limit and Approves $15 Billion in Hurricane Relief,2017-09-07T18:41:16+0000,The Republican-led chamber reluctantly approved the new debt ceiling after the surprising deal reached by President Trump and the Democratic leadership on Wednesday.,https://www.nytimes.com/2017/09/07/us/politics/senate-harvey-irma-aid.html
0,The Relationship Between Hurricanes and Climate Change,2017-08-25T16:10:48+0000,"The links between hurricanes and climate change are not simple. Some things are known with growing certainty. Others, not so much.",https://www.nytimes.com/2017/08/25/us/hurricane-harvey-climate-change-texas.html
0,Why the Paywall Came Down for Hurricane Harvey,2017-08-29T00:35:16+0000,"Because of public safety concerns, the editorial and business staff at The New York Times made coverage of the storm free to access.",https://www.nytimes.com/2017/08/28/insider/paywall-hurricane-harvey.html
0,How to Clean Up Safely After a Hurricane or Flood,2017-09-14T06:45:02+0000,"Cleaning after a hurricane, flood, or other major storm is different from regular, and even heavy duty, cleaning.",https://www.nytimes.com/2017/09/14/smarter-living/how-to-clean-up-after-a-hurricane-or-flood.html
,Drone Footage Shows Desolate Miami Beach as Hurricane Irma Nears,2017-09-09T14:46:16+0000,"Normally a tourist hotspot bustling with activity, Miami Beach was all but abandoned Friday evening as Hurricane Irma approached.",https://www.nytimes.com/video/climate/100000005418745/drone-footage-shows-desolate-miami-beach-as-hurricane-irma-nears.html
0,New York Today: Hurricane Jose Approaches,2017-09-19T10:00:02+0000,"Tuesday: Tracking the storm, the Big City Book Club, and President Trump at the U.N.",https://www.nytimes.com/2017/09/19/nyregion/new-york-today-hurricane-jose-approaches.html
0,"A Shark in the Street, and Other Hurricane Harvey Misinformation You Shouldn’t Believe",2017-08-28T20:51:33+0000,"Social media posts about a shark, President Obama and bogus emergency contact information offer lessons in how fake news spread.",https://www.nytimes.com/2017/08/28/us/politics/shark-hurricane-harvey-rumors.html
0,"Hurricane Nate Makes Landfall on the Gulf Coast, Then Weakens",2017-10-07T19:36:23+0000,"President Trump declared emergencies in Mississippi and Louisiana, and the hurricane was downgraded to a tropical storm.",https://www.nytimes.com/2017/10/07/us/hurricane-nate-gulf-coast.html
0,Ex-Presidents and Trump Show Unity at Hurricane Benefit Concert,2017-10-22T01:45:52+0000,"The concert is part of a fund-raising campaign, One America Appeal, aimed at assisting hurricane recovery efforts.",https://www.nytimes.com/2017/10/21/us/politics/presidents-hurricane-relief-concert.html
0,‘Price Gouging’ and Hurricane Irma: What Happened and What to Do,2017-09-17T09:00:01+0000,Customers trying to book flights in the lead-up to Irma faced steep price hikes. But were they out of the ordinary?,https://www.nytimes.com/2017/09/17/travel/price-gouging-hurricane-irma-airlines.html
0,Frazzled Floridians in Search of a Balm,2017-09-14T23:15:54+0000,"Almost from the first Hurricane Irma forecast, Floridians have been in an emotional cone of uncertainty, even those hardened by hurricanes past.",https://www.nytimes.com/2017/09/14/us/florida-stress-storm-aftermath.html
0,"10 Hurricanes in 10 Weeks: With Ophelia, a 124-Year-Old Record is Matched",2017-10-11T22:32:39+0000,"With Tropical Storm Ophelia’s transition to Hurricane Ophelia, 2017 became the first year since 1893 in which 10 Atlantic storms in a row reached hurricane strength.",https://www.nytimes.com/2017/10/11/climate/hurricane-ophelia.html
0,A Small Town Braces for Another Storm,2018-10-11T19:02:58+0000,"Devastating storms are becoming a new normal in Fair Bluff, N.C.",https://www.nytimes.com/2018/10/11/opinion/hurricane-michael-north-carolina.html
0,Many of Florida’s Sea Turtle Nests Were Destroyed by Hurricane Irma,2017-10-06T19:55:27+0000,The storm obliterated nests during what scientists had hoped would be a record year for leatherback and green turtles.,https://www.nytimes.com/2017/10/06/science/hurricane-florida-sea-turtle-nests-irma.html
0,Hurricane Harvey’s Damage in Texas,2017-08-28T04:19:24+0000,Witness some of the destruction with a resident who stayed through the storm.,https://www.nytimes.com/video/us/100000005395222/hurricane-harveys-damage-in-texas.html
0,Faith Moors 2 Victims of Hurricane Sandy in Life’s Storms,2017-10-28T15:00:30+0000,"After years of disarray in the wake of the 2012 hurricane, a retired Orthodox Jewish couple find calm in a new home, aided by their unflinching faith in God.",https://www.nytimes.com/2017/10/28/nyregion/faith-moors-2-victims-of-hurricane-sandy-in-lifes-storms.html
0,"It’s the DACA Decision, Not Hurricane Harvey, That May Tear Houston Apart",2017-09-07T22:42:26+0000,Jeff Sessions called the choice to end DACA “the compassionate thing.” But that doesn’t look like any kind of compassion I’ve seen here.,https://www.nytimes.com/2017/09/07/opinion/daca-trump-hurricane-harvey-.html
0,Short Answers to Hard Questions About Health Threats From Hurricane Harvey,2017-08-31T23:06:24+0000,Can you get a bacterial infection from the floodwaters? Is the drinking water supply safe?,https://www.nytimes.com/2017/08/31/health/hurricane-harvey-health.html
0,"Why Hurricane Irma Could Hurt, a Lot: Much Lies in Harm’s Way",2017-09-07T09:00:23+0000,"South Florida has grown at a breathtaking pace, making big storms potentially more dangerous and costly.",https://www.nytimes.com/2017/09/07/climate/florida-hurricane-irma-damage.html
0,Senate Approves $36.5 Billion Aid Package as Hurricane Costs Mount,2017-10-24T21:57:41+0000,"The second installment of disaster aid, which the House approved earlier this month, includes a bailout of the National Flood Insurance Program.",https://www.nytimes.com/2017/10/24/us/politics/senate-congress-disaster-aid-hurricanes-fire.html
0,"Trump Waives Jones Act for Puerto Rico, Easing Hurricane Aid Shipments",2017-09-28T12:41:38+0000,Puerto Rican officials and their allies had argued that the law was making it harder to get needed supplies to the island after Hurricane Maria.,https://www.nytimes.com/2017/09/28/us/jones-act-waived.html
0,"A Year After a Hurricane, Stepping Out of Limbo in Haiti",2017-10-07T09:00:02+0000,"The remote Haitian island of Île-à-Vache was devastated by Hurricane Matthew in October 2016. Some residents have been able to rebuild their homes. For others, it is taking longer.",https://www.nytimes.com/video/world/americas/100000005453108/a-year-after-a-hurricane-stepping-out-of-limbo-in-haiti.html
0,Maps: Hurricane Maria’s Path Across Puerto Rico,2017-09-18T19:17:22+0000,"Real-time map showing the position and forecast for Hurricane Maria, and the storm’s impact in Puerto Rico.",https://www.nytimes.com/interactive/2017/09/18/world/americas/hurricane-maria-tracking-map.html
0,Don’t Repeat the Mistakes of the Katrina Recovery,2017-09-14T07:21:22+0000,"When I ask people about the disaster, they barely mention the hurricane. Instead, they talk about the decisions made afterward.",https://www.nytimes.com/2017/09/14/opinion/hurricane-katrina-irma-harvey.html
0,"No, Hurricane Irma Won’t Be a ‘Category 6’ Storm",2017-09-06T12:25:26+0000,"There is no such thing as Category 6, and there won’t be, even for a storm like Irma that threatens to break Atlantic hurricane records.",https://www.nytimes.com/2017/09/06/us/hurricane-irma-category-six.html
0,"Storm Charges North, Leaving Destruction in Florida",2018-10-10T09:28:56+0000,"Hurricane Michael charged through Florida and into Georgia on Wednesday, lashing the Panhandle with rains and heavy winds.",https://www.nytimes.com/2018/10/10/us/hurricane-michael-live-updates-florida.html
0,The Cost of Hurricane Harvey: Only One Recent Storm Comes Close,2017-09-01T18:16:01+0000,Comparing more than 200 billion-dollar natural disasters since 1980.,https://www.nytimes.com/interactive/2017/09/01/upshot/cost-of-hurricane-harvey-only-one-storm-comes-close.html
