y_label,,headline,pub_date,snippet,web_url
0,277,NYC preps for potentially historic blizzard,2015-01-26T13:08:11Z,Salt trucks are on standby as New York City gets ready for a potentially historic blizzard that could dump up to 3 feet of snow in the Northeast. Linda So reports.,https://www.nytimes.com/video/multimedia/100000003472953/nyc-preps-for-potentially-historic-blizzard.html
0,278,Why New York Hires 200 People to Pretend They’re Homeless,2018-01-19T10:00:24+0000,"During an annual count of homeless people on the streets of New York, decoys, many of whom were once homeless, help gauge the accuracy of the count.",https://www.nytimes.com/2018/01/19/nyregion/new-york-city-hope-homeless-count-decoys.html
1,279,Northeast Storm Live Updates: Snow Cloaks a Region and Power Failures Mount,2018-03-07T10:01:11+0000,"Crashes clogged roadways and thousands of people lost electricity in parts of Pennsylvania, New York and New Jersey as the second nor’easter in a week hit the region.",https://www.nytimes.com/2018/03/07/us/winter-storm-live-updates.html
0,280,"Blizzard slams Northeast, but NYC spared",2015-01-27T15:35:46Z,"A blizzard swept across the Northeast, dropping as much as two feet of snow across Massachusetts, even as its impact on New York City fell short of dire predictions. Linda So reports.",https://www.nytimes.com/video/multimedia/100000003475804/blizzard-slams-northeast-but-nyc-spared.html
0,281,Let Your Winter Garden Go Wild,2018-02-10T19:30:01+0000,"The butterflies, birds and bees will thank you.",https://www.nytimes.com/2018/02/10/opinion/sunday/let-your-winter-garden-go-wild.html
0,282,Istanbul Covered in Snow,2017-01-11T19:16:58+0000,A strong blizzard brought the heaviest snowfall since 2009 to the Turkish city of Istanbul in the last week.,https://www.nytimes.com/video/world/europe/100000004865271/istanbul-covered-in-snow.html
0,283,K.D. Lang Doesn’t Have to Indulge Your Constant Cravings,2018-03-22T04:00:01+0000,Twenty-five years ago the idea that an openly gay and very butch woman could become a pop idol was seismic. Now she can just make her music.,https://www.nytimes.com/2018/03/22/style/kd-lang-ingenue-tour.html
0,284,10 New Books We Recommend This Week,2018-03-22T16:28:10+0000,Suggested reading from critics and editors at The New York Times.,https://www.nytimes.com/2018/03/22/books/review/10-new-books-we-recommend-this-week.html
0,285,It Takes More Than Bluster to Brexit,2017-12-19T06:45:26+0000,There has been nothing clear about the government’s strategies for leaving the European Union. It may not even have any.,https://www.nytimes.com/2017/12/19/opinion/brexit-deal-theresa-may.html
0,286,"Tariffs, Strikes, Facebook: Your Friday Briefing",2018-03-23T04:11:34+0000,Here’s what you need to know to start your day.,https://www.nytimes.com/2018/03/23/briefing/trade-war-facebook-strikes.html
0,287,Frantic Rush,2017-12-17T23:00:13+0000,Bruce Haight makes us introspective.,https://www.nytimes.com/2017/12/17/crosswords/daily-puzzle-2017-12-18.html
0,288,Strong Economies Lift Presidents. Trump Seems an Exception.,2018-01-08T14:23:02+0000,His approval ratings reflect political weakness despite good news on several fronts.,https://www.nytimes.com/2018/01/08/upshot/strong-economies-lift-presidents-trump-seems-an-exception.html
0,289,Sleep and the Biological Clock,2017-03-13T18:26:57+0000,A neurologist writes that we have some influence over the circadian system.,https://www.nytimes.com/2017/03/13/opinion/sleep-and-the-biological-clock.html
0,290,"Canadian Town, Isolated After Losing Rail Link, ‘Feels Held Hostage’",2017-08-30T20:26:29+0000,"The subarctic town of Churchill has been stranded since May, when floods washed out its only link to the south. And the rail’s American owners don’t want to fix it.",https://www.nytimes.com/2017/08/30/world/canada/canada-climate-change-arctic.html
1,291,Blizzard Warnings,2015-01-29T00:00:00Z,How New York City&#8217;s no-show snow turned into a story about the relationship between the governor and the mayor.,https://www.nytimes.com/2015/01/29/opinion/blizzard-warnings.html
0,292,The Blizzard That Wasn’t,2015-01-27T17:34:43Z,"In New York City, roads and subways were nearly deserted Tuesday morning, as people woke up to a much lighter snowfall than had been predicted. Some were irritated; others just headed to the park.",https://www.nytimes.com/video/nyregion/100000003476095/the-blizzard-that-wasnt.html
0,293,Sexual Harassment Claims Surface in U.K. Parliament,2017-10-30T19:59:07+0000,"One minister faces an inquiry after asking a staff member to buy sex toys, while dozens of lawmakers are accused of sexism, harassment or inappropriate behavior.",https://www.nytimes.com/2017/10/30/world/europe/sexual-harassment-british-parliament.html
0,294,"Tariffs, Facebook, Joe Biden: Your Friday Briefing",2018-03-22T18:54:29+0000,Here’s what you need to know to start your day.,https://www.nytimes.com/2018/03/22/briefing/tariffs-facebook-joe-biden.html
0,295,The Blizzard of 1888,2015-01-27T21:11:19+0000,"The storm dropped nearly 50 inches of snow in March, bringing New York City to a virtual standstill.",https://www.nytimes.com/slideshow/2015/01/26/nyregion/20150126_blizzard1888_nyc.html
0,296,New York Today: Our Collective Breath,2018-06-01T10:00:08+0000,"Friday: Breathing with New Yorkers, wet weather and OutdoorFest.",https://www.nytimes.com/2018/06/01/nyregion/new-york-today-city-hall-breathing-art.html
0,297,Three Points and Six Words: ‘We Won Because We Were Better’,2017-12-10T21:06:33+0000,"Pep Guardiola’s Manchester City won by 2-1 at Manchester United, the surest sign yet that, even with half the season to go, the Premier League title is City’s to lose.",https://www.nytimes.com/2017/12/10/sports/soccer/manchester-city-united-guardiola.html
0,298,Blizzard freezes over Chicago's Super Bowl parties,2015-02-01T17:35:56Z,A blizzard threatening to dump up to 18 inches in the Chicago area freezes the plans of millions in the Midwest forced to scrap their Super Bowl party plans. Gavino Garay reports.,https://www.nytimes.com/video/multimedia/100000003485539/blizzard-freezes-over-chicagos-super-bowl-parties.html
0,299,Hawaiian Food Is Flourishing … in Utah?,2018-04-23T15:25:31+0000,"The restaurant chain Mo’ Bettahs has found success appealing to Utah’s dominant religious group: Mormons, who have long had ties to Polynesia.",https://www.nytimes.com/2018/04/23/dining/hawaiian-restaurant-utah-mo-bettahs.html
0,300,"China’s Emissions: More Than U.S. Plus Europe, and Still Rising",2018-01-25T21:25:31+0000,"An economic upturn led to rising fossil-fuel emissions after two years of drops, showing the task Beijing faces in fulfilling its climate promises.",https://www.nytimes.com/2018/01/25/business/china-davos-climate-change.html
0,301,New York Today: Story of the Snowman,2018-03-08T11:00:09+0000,"Thursday: The evolution of snow sculptures, the Antiquarian Book Fair, and your favorite storm activities.",https://www.nytimes.com/2018/03/08/nyregion/new-york-today-snowman-history.html
0,302,I Believe Juanita,2017-11-14T01:02:09+0000,Coming to terms with Bill Clinton and right-wing disinformation.,https://www.nytimes.com/2017/11/13/opinion/juanita-broaddrick-bill-clinton.html
0,303,New York Today: New Year’s Freeze,2018-01-02T11:00:02+0000,"Tuesday: Painfully chilly weather, goings-on across the city, and a car-free Prospect Park.",https://www.nytimes.com/2018/01/02/nyregion/new-york-today-new-years-freeze.html
0,304,The Man Who Danced on the Heads of Snakes,2017-12-07T15:52:48+0000,"For decades, Ali Abdullah Saleh seemed welded to Yemen’s landscape. Now he’s gone.",https://www.nytimes.com/2017/12/07/opinion/sunday/yemen-saleh-death-legacy.html
0,305,"Voters Increasingly Turning to Internet for Information, Survey Shows",2016-10-25T00:21:58+0000,The takeaway for campaigns is that they will need to increasingly tailor approaches to the internet for what were once staples of television.,https://www.nytimes.com/2016/10/25/us/politics/voters-increasingly-turning-to-internet-for-information-survey-shows.html
0,306,"John Bolton, Stocks, France: Your Friday Briefing",2018-03-23T09:41:04+0000,Here’s what you need to know to start your day.,https://www.nytimes.com/2018/03/23/briefing/john-bolton-stocks-spending-bill.html
0,307,"Blizzard pummels Romania, causes transport chaos",2014-12-29T15:18:58Z,Snow storms knock over transport and visibility nears zero as Romania puts three counties under blizzard code red. Elly Park reports.,https://www.nytimes.com/video/multimedia/100000003422208/blizzard-pummels-romania-causes-transport-chaos.html
0,308,‘Everything Was Incinerated’: Scenes From One Community Wrecked by the Santa Rosa Fire,2017-10-10T11:49:44+0000,Household items were so deformed by the fires in Northern California it was sometimes difficult to know what they had been before.,https://www.nytimes.com/2017/10/10/us/santa-rosa-california-fire.html
0,309,"‘I Hate Him, but I Hate Democrats More’: Scenes From the U.S. Before the Election",2018-11-05T14:02:02+0000,Updates from around the country as candidates make their final pitches to the voters who will help shape America for the next two years.,https://www.nytimes.com/2018/11/05/us/politics/midterm-elections-update.html
0,310,Winter-weary New England facing yet another biting blizzard,2015-02-15T10:02:48Z,"Parts of the Northeast are deep into another major winter storm this weekend, with blizzard conditions in six states along their coastal regions. Mana Rabiee reports.",https://www.nytimes.com/video/multimedia/100000003512657/winter-weary-new-england-facing-yet-another-biting-blizzard.html
0,311,Northeast Snowstorm: Here’s What Happened,2017-03-14T09:52:19+0000,Seven inches of snow fell in New York City and more than two feet in Pennsylvania. Aboveground subway service and limited Metro-North service were restored about 6 p.m.,https://www.nytimes.com/2017/03/14/nyregion/blizzard-winter-storm-stella.html
0,312,"The Turkeys Not on Your Plate: They’re Out Back, Climbing the Roof",2017-11-22T00:12:39+0000,"The population of wild turkeys has soared, and that has brought turkey-human clashes to rooftops, windows and intersections across the country.",https://www.nytimes.com/2017/11/21/us/wild-turkey-cities.html
0,313,Northeast Braces for Snowstorm,2017-03-13T19:38:05+0000,A blizzard warning was in effect for much of the New York City region.,https://www.nytimes.com/2017/03/13/nyregion/northeast-blizzard-winter-snowstorm-stella.html
0,314,"Not a Blizzard, But Still Pretty",2015-01-27T19:17:29+0000,Time-lapse videos of the January snowstorm in New York City.,https://www.nytimes.com/interactive/2015/01/27/nyregion/snowstorm-juno-timelapse.html
0,315,"Donald Trump, New York City, Brendan Byrne: Your Friday Briefing",2018-01-05T10:30:40+0000,Here’s what you need to know to start your day.,https://www.nytimes.com/2018/01/05/briefing/donald-trump-new-york-city-brendan-byrne.html
0,316,"Not a Blizzard, but Still Pretty",2015-01-27T15:04:18Z,Time-lapse videos of the January snowstorm in New York City.,https://www.nytimes.com/video/nyregion/100000003475613/winter-storm-time-lapse-video.html
0,317,Novak Djokovic Passes Heat Test at the Australian Open,2018-01-18T17:15:20+0000,Djokovic defeated Gaël Monfils in the second round as temperatures soared in Melbourne on Thursday.,https://www.nytimes.com/2018/01/18/sports/tennis/australian-open-djokovic.html
0,318,"A $5 ‘Snow Special’ for Dance, and Plenty of Theater Discounts",2017-03-14T21:00:24+0000,"Check out the theater, dance and museum deals we found for snow-drenched tourists and families with cabin fever.",https://www.nytimes.com/2017/03/14/arts/ticket-discounts-cancellations-broadway.html
0,319,Pandoro Is Italy’s Christmas Miracle. Easter Is Another Story.,2017-12-22T14:36:08+0000,"Workers at Melegatti, the maker of traditional Christmas cakes, have staved off layoffs by urging Italians to eat pandoro.",https://www.nytimes.com/2017/12/22/world/europe/pandoro-christmas-cake-verona.html
0,320,Leaders in New York and New Jersey Defend Shutdown for a Blizzard That Wasn’t,2015-01-27T10:32:19+0000,"After the storm largely spared New York City, officials were left to defend the decision to effectively close it down Monday night.",https://www.nytimes.com/2015/01/28/nyregion/new-york-blizzard.html
0,321,Five Takeaways From the Final New York City Mayoral Debate,2017-11-01T22:45:44+0000,"The face-off represented the last, best chance for the two leading challengers to directly oppose Mayor Bill de Blasio before Election Day.",https://www.nytimes.com/2017/11/01/nyregion/mayoral-debate-de-blasio-malliotakis-dietl-new-york.html
0,322,"Jean McFaddin, Who Made the Macy’s Parade What It Is, Dies at 75",2018-04-18T22:26:23+0000,"Ms. McFaddin transformed a Thanksgiving tradition into a spectacular, then turned her hand to Santaland, a flower extravaganza and fireworks on the Fourth.",https://www.nytimes.com/2018/04/18/obituaries/jean-mcfaddin-who-made-the-macys-parade-what-it-is-dies-at-75.html
0,323,Review: &#8216;Available Light&#8217; Takes Over an Armory at Philadelphia&#8217;s Fringe Festival,2015-09-14T00:00:00Z,"This revival of a work choreographed by Lucinda Childs and scored by John Adams, with a set by Frank Gehry, mines a breathtaking spectrum of kaleidoscopic patterns.",https://www.nytimes.com/2015/09/14/arts/dance/review-available-light-takes-over-an-armory-at-philadelphias-fringe-festival.html
0,324,A Day Off for Many and Many Ways to Spend It,2017-03-14T23:11:44+0000,"It was a quiet day along the East Coast as an ordinary snowstorm, billed to be extraordinary, proved uneventful.",https://www.nytimes.com/2017/03/14/nyregion/northeastern-snow-storm.html
0,325,"The 52 Places Traveler: From Refugees to a Reunion, Buffalo Lives Up to Its Welcoming Reputation",2018-06-19T09:00:12+0000,"In “The City of Good Neighbors,” our columnist found a generosity that seems ingrained in its makeup. And yes, many wings were eaten. ",https://www.nytimes.com/2018/06/19/travel/buffalo-ny-art-refugees-silos-wings.html
0,326,"Nigeria Has an Olympic-Level Bobsled Team, and Tonga Had a Luger",2017-11-17T22:12:33+0000,"Nigeria achieved the qualifying standard for the Winter Games, evoking the Jamaican bobsled team and other warm-weather entrants who took to snow and ice.",https://www.nytimes.com/2017/11/17/sports/olympics/nigeria-has-an-olympic-bobsled-team-and-tonga-had-a-luger.html
0,327,What’s on TV Thursday: ‘My Name Is Emily’ and ‘The Tunnel’,2017-06-01T05:00:19+0000,A Dublin teenager goes on a road trip to save her father in “My Name Is Emily.” And “The Tunnel” prepares for Season 2.,https://www.nytimes.com/2017/06/01/arts/television/whats-on-tv-thursday-my-name-is-emily-and-the-tunnel.html
0,328,An Unorthodox Sunday Tradition,2017-09-29T10:00:01+0000,"After discussing for years whether to take us kids to church or temple, my parents made the great outdoors our place of worship.",https://www.nytimes.com/2017/09/29/well/family/an-unorthodox-sunday-tradition.html
0,329,New York Today: An Unusually Warm Winter Festival,2018-01-24T11:00:14+0000,"Wednesday: Making snow for Winter Jam, Lao cuisine classes, and cheap Off Broadway tickets.",https://www.nytimes.com/2018/01/24/nyregion/new-york-today-an-unusually-warm-winter-festival.html
0,330,Four Exceptional Picture Books Bring On the Snow,2016-12-16T17:16:49+0000,Wintry weather sets the scene for the adventures of children and animals in four picture books.,https://www.nytimes.com/2016/12/16/books/review/four-exceptional-picture-books-bring-on-the-snow.html
0,331,Start of Chiefs-Steelers Game Moved to Sunday Night,2017-01-13T21:00:31+0000,"Anticipating an ice storm in the Kansas City area, the N.F.L. made the game later so roads could be cleared.",https://www.nytimes.com/2017/01/13/sports/football/chiefs-steelers-playoffs-ice-storm.html
0,332,Activision Buys Major League Gaming to Broaden Role in E-Sports,2016-01-05T00:00:00Z,The video game company hopes to build a mainstream audience for competitive video gaming through a cable channel.,https://www.nytimes.com/2016/01/05/technology/activision-buys-major-league-gaming-to-broaden-role-in-e-sports.html
0,333,White Bird In A Blizzard,2014-12-23T18:18:54Z,"The film is set in 1988. Woodley stars as Kat, a college-bound teenager who is just discovering and relishing her newfound sexuality, when her mother (Green), a beautiful, enigmatic, and haunted woman, disappears. Having lived for so long in a sti...",https://www.nytimes.com/video/movies/100000003410386/white-bird-in-a-blizzard.html
0,334,New York’s Collective Love Story,2018-06-06T05:48:47+0000,A city where romance is an atmospheric condition.,https://www.nytimes.com/interactive/2018/06/06/magazine/love-city-new-york-introduction.html
0,335,At least 20 dead in Nepal blizzard,2014-10-16T04:19:44Z,"Guides, hikers amongst the dead after unseasonal blizzard kills at least 20. Julie Noce reports.",https://www.nytimes.com/video/multimedia/100000003179221/at-least-20-dead-in-nepal-blizzard.html
0,336,A Brief History of the Worst Winter Train Rides,2017-03-14T12:30:32+0000,"Here’s a look at a classic American journalistic genre: the snowbound train story. (Cannibalism, and truth, are optional.)",https://www.nytimes.com/2017/03/14/us/snowstorm-trains.html
0,337,Life-and-Death Choices in a Himalayan Blizzard,2014-10-17T00:00:00Z,Scores have been rescued after a blizzard killed at least 27 hikers on one of Nepal&#8217;s most popular hiking routes.,https://www.nytimes.com/2014/10/17/world/asia/hikers-blizzard-nepal.html
0,338,Familiar Faces Lend Star Power to Video Game Voices,2016-01-27T00:00:00Z,The growing popularity of this industry has given stars like Mark Hamill creative ways to reach new fans.,https://www.nytimes.com/2016/01/27/arts/video-games/familiar-faces-lend-star-power-to-video-game-voices.html
0,339,Deadly Himalayan blizzard caught on camera,2014-10-18T14:18:50Z,The British survivor of a deadly Himalayan blizzard says hikers on Nepal's Annapurna trail were unnecessarily “led to their death.” Gavino Garay reports.,https://www.nytimes.com/video/multimedia/100000003184245/deadly-himalayan-blizzard-caught-on-camera.html
0,340,"What Students Are Saying About: Gov. Ralph Northam, Boredom and the Polar Vortex",2019-02-07T16:52:32+0000,The best recent teenage comments in response to our writing prompts — and an invitation to join the ongoing conversation.,https://www.nytimes.com/2019/02/07/learning/what-students-are-saying-about-gov-ralph-northam-boredom-and-the-polar-vortex.html
0,341,"On Health Care, Who Needs Congress?",2017-08-11T07:21:29+0000,"With no action out of Washington, companies are banding together on their own to reduce costs and improve care.",https://www.nytimes.com/2017/08/11/opinion/corporate-america-health-care-congress.html
0,342,"Rethinking Electric Power, Prompted by Politics and Disaster",2017-12-11T10:00:33+0000,"On the West Coast, a center for alternative energy technology, researchers see opportunities for new ideas in Puerto Rico’s wrecked power grid and Washington’s turn from climate policy.",https://www.nytimes.com/2017/12/11/us/rethinking-electric-power-prompted-by-politics-and-disaster.html
0,343,"In J.F.K. Files, a Peek Back at an Era of Secrets and Intrigue",2017-10-28T00:23:09+0000,Documents released this week recall the Cold War context against which the assassination of John F. Kennedy generated suspicion that persists to this day.,https://www.nytimes.com/2017/10/27/us/politics/jfk-files-cuba-castro-cold-war.html
0,344,"Your Week in Culture: ‘Nutcracker,’ James Levine and Christmas Scripted by Charles Dickens",2017-11-17T13:00:22+0000,Also the week of Nov. 19: James Levine returns to the Met Opera; Noname and Daniel Caesar perform in Chicago.,https://www.nytimes.com/2017/11/17/arts/nutcracker-the-man-who-invented-christmas.html
1,345,Snowstorm Hits the Northeast,2017-02-09T11:24:16+0000,"In parts of New England, the storm was a blizzard, with up to 18 inches of snow. Nine inches fell on Central Park in New York City.",https://www.nytimes.com/2017/02/09/nyregion/winter-storm-nyc-niko-weather.html
0,346,Here’s the New ‘Frozen’ Musical Poster (and Seven That Didn’t Make the Cut),2017-08-04T14:00:04+0000,What worked — and didn’t — for Disney’s coming Broadway show.,https://www.nytimes.com/2017/08/04/theater/heres-the-new-frozen-musical-poster-and-seven-that-didnt-make-the-cut.html
0,347,The Search for Stillness at the Heart of Biathlon,2018-01-31T05:34:15+0000,"Combining cross-country skiing and shooting, biathlon requires extreme precision and exertion. Winners must find a balanced perfection between the two.",https://www.nytimes.com/interactive/2018/01/31/magazine/winter-olympics-biathlon-physical-wizardry.html
0,348,Activision Plans Its Own Studio to Showcase Its Games,2015-11-07T00:00:00Z,"Activision Blizzard said a newly formed studios unit would develop and produce movies and TV shows based on about 1,000 titles in its company library.",https://www.nytimes.com/2015/11/07/business/media/activision-plans-its-own-studio-to-showcase-its-games.html
0,349,Blizzard and Avalanche Kill at Least 20 Trekkers in Himalayas,2014-10-16T00:00:00Z,"The victims included at least nine foreigners, and heavy snow forced the suspension of rescue operations until Thursday.",https://www.nytimes.com/2014/10/16/world/asia/himalayas-blizzard-and-avalanche-kill-at-least-20-and-leave-dozens-missing.html
0,350,"College Websites Must Accommodate Disabled Students, Lawsuits Say",2017-10-11T14:39:47+0000,Eight suits filed against New York colleges and universities are part of a growing legal movement to make the internet accessible to users with disabilities.,https://www.nytimes.com/2017/10/11/nyregion/college-websites-disabled.html
0,351,Health Care Is Still in Danger,2017-07-24T07:21:19+0000,"The cruelty remains, and the lies just keep coming.",https://www.nytimes.com/2017/07/24/opinion/republicans-trumpcare-cbo.html
0,352,Daily Report: Activision Continues E-Sports Video Strategy,2016-01-05T09:36:55Z,"“I want to build the ESPN of video games,” said Robert A. Kotick, Activision’s chief executive.",https://bits.blogs.nytimes.com/2016/01/05/daily-report-activision-continues-e-sports-video-strategy/
0,353,‘I Want to Live Like a Human Being’: Where N.Y. Fails Its Mentally Ill,2018-12-06T08:00:07+0000,"A cutting-edge program to help severely mentally ill people live on their own has endangered people who were not ready, a new investigation shows.",https://www.nytimes.com/2018/12/06/nyregion/nyc-housing-mentally-ill.html
0,354,Review: FX’s ‘Snowfall’ Dramatizes an Origin Story for Crack Cocaine,2017-07-03T15:16:45+0000,"This series from the director of “Boyz N the Hood” is about the drug’s impact in the 1980s, but its human characters are lost in the sprawl.",https://www.nytimes.com/2017/07/03/arts/television/snowfall-tv-review-fx.html
0,355,"Lego Will Cut 1,400 Jobs as Profit Dips, Despite Big-Screen Heroics",2017-09-05T21:40:42+0000,The earnings report comes as the company faces an increasingly competitive landscape with more children using mobile devices for entertainment.,https://www.nytimes.com/2017/09/05/business/lego-sales-toys.html
0,356,Hopes fade for 40 missing after Nepal blizzard,2014-10-19T09:18:50Z,Villagers join an intensive search by Nepal's army and government officials for as many as 40 people missing after an unseasonal blizzard killed 39. Jillian Kitchener reports.,https://www.nytimes.com/video/multimedia/100000003184690/hopes-fade-for-40-missing-after-nepal-blizzard.html
0,357,"Science, Art and Redemption in the Land of the Penguins",2017-08-08T09:00:30+0000,"An ensemble cast is gathered in Ashley Shelby’s novel, “South Pole Station,” to witness the tragicomic results of a climate-change denier’s arrival.",https://www.nytimes.com/2017/08/08/books/review/south-pole-station-ashley-shelby.html
0,358,Did New York Overreact to the 2015 Blizzard?,2015-01-27T12:48:46Z,"With less snow than predicted falling on New York City, some are arguing that precautions were excessive. Can over-preparing for storms have its own dangers?",https://op-talk.blogs.nytimes.com/2015/01/27/mta-blizzard-reaction/
0,359,A New History of the Donner Party and the Dark Side of Manifest Destiny,2017-07-07T09:05:26+0000,Michael Wallis’s “The Best Land Under Heaven” tells the story of the mythic Donner Party.,https://www.nytimes.com/2017/07/07/books/review/the-best-land-under-heaven-donner-party-michael-wallis.html
0,360,How to Prepare Your Community for a Disaster,2018-02-15T07:45:03+0000,"With some careful planning, persuading strangers to help one another in case of an emergency will mitigate damage and build strong community bonds.",https://www.nytimes.com/2018/02/15/smarter-living/prepare-your-community-for-a-disaster.html
0,361,"Blizzard Questions, Including Why a European Weather Model (Usually) Excels at U.S. Forecasts",2015-01-26T09:22:30Z,Three questions about the great Northeast blizzard.,https://dotearth.blogs.nytimes.com/2015/01/26/blizzard-questions-including-why-a-european-weather-model-excels-at-u-s-forecasts/
0,362,White Bird In A Blizzard (Trailer 1),2014-12-23T23:37:34Z,,https://www.nytimes.com/video/movies/100000003410378/white-bird-in-a-blizzard-trailer-1.html
0,363,Tuners and Spinners,2017-06-30T07:21:30+0000,"Members of one social category are adventurous, while members of another are more intimate.",https://www.nytimes.com/2017/06/30/opinion/tuners-spinners-socializing-personality.html
0,364,9 New Books We Recommend This Week,2016-12-23T16:23:49+0000,Suggested reading by editors at The New York Times.,https://www.nytimes.com/2016/12/23/books/review/9-new-books-we-recommend-this-week.html
0,365,White Bird In A Blizzard: Make Out,2014-12-23T20:03:25Z,,https://www.nytimes.com/video/movies/100000003410380/white-bird-in-a-blizzard-make-out.html
0,366,Reporting and Filming in an Ice Cave,2017-03-18T15:34:59+0000,"Because of the difference in temperature under the ice, our lenses fogged and then froze.",https://www.nytimes.com/2017/03/18/insider/reporting-and-filming-from-an-ice-cave.html
0,367,"What to Cook, Watch, Listen To and More This Weekend",2017-03-18T02:56:55+0000,Tips for making the most of your weekend.,https://www.nytimes.com/2017/03/17/nytnow/what-to-cook-watch-listen-to-this-weekend.html
0,368,"An Angry Birds Empire: Games, Toys, Movies and Now an I.P.O.",2017-09-05T08:44:18+0000,"The listing by the Finnish game maker Rovio would consist of stock from its main shareholder and others, as well as a $36 million share offering.",https://www.nytimes.com/2017/09/05/business/dealbook/angry-birds-rovio-ipo.html
0,369,"Review: An &#8216;As You Like It&#8217; on Asphalt, From Shakespeare in the Parking Lot",2015-07-13T21:14:48+0000,"After losing its old &#8220;stage&#8221; to redevelopment, the group presents its first play of the summer at a lot nearby.",https://www.nytimes.com/2015/07/14/theater/review-an-as-you-like-it-on-asphalt-from-shakespeare-in-the-parking-lot.html
0,370,Black Voters Could Sway an Alabama Senate Race Rocked by Scandal,2017-11-29T10:00:23+0000,"White conservatives face tough decisions in the wake of sex allegations against Roy Moore. But black voters’ attention, and enthusiasm, could be equally important.",https://www.nytimes.com/2017/11/29/us/doug-jones-roy-moore-black-voters.html
1,371,New York Braces for Blizzard Amid Warnings of Closings and Hazards,2015-01-25T23:48:40+0000,"The storm is expected to begin with flurries late Monday morning and gather force as the day goes on, bringing high winds, low visibility and &#8220;treacherous&#8221; road conditions.",https://www.nytimes.com/2015/01/26/nyregion/de-blasio-urges-new-yorkers-to-prepare-for-powerful-snowstorm.html
0,372,What’s on TV Sunday: ‘Big Little Lies’ and ‘The Good Fight’,2017-02-19T06:00:14+0000,"Reese Witherspoon, Nicole Kidman and Laura Dern lead a brooding class drama set in California. And Christine Baranski is back.",https://www.nytimes.com/2017/02/19/arts/television/whats-on-tv-sunday-big-little-lies-and-the-good-fight.html
0,373,"Fred Beckey, Conqueror of North American Peaks, Dies at 94",2017-10-31T04:31:38+0000,"Mr. Beckey rarely ventured into the Himalayas or the Andes, instead roaming Alaska, British Columbia and the Pacific Northwest to establish new routes.",https://www.nytimes.com/2017/10/31/obituaries/fred-beckey-dead-mountain-climber.html
0,374,Last of the Newsies?,2018-04-20T09:00:07+0000,"With the help of devoted customers, Ram Badan Singh is still selling papers on the same Upper West Side corner where he began 36 years ago.",https://www.nytimes.com/2018/04/20/dining/last-of-the-newsies.html
0,375,Fake Cowboys and Real Indians,2016-12-02T08:21:04+0000,"As Western standoffs go, the Bundy brothers episode featured comic book cowboys. But for the Standing Rock Sioux, a pipeline is an existential threat.",https://www.nytimes.com/2016/12/02/opinion/fake-cowboys-and-real-indians.html
0,376,In Praise of Splatter-Painted Floors,2017-05-17T18:36:50+0000,The uncomplicated appeal of an obscure New England style.,https://www.nytimes.com/2017/05/17/t-magazine/design/splatter-paint-floors.html
0,377,Cassini Flies Toward a Fiery Death on Saturn,2017-09-08T19:42:28+0000,"Launched in 1997, the Cassini-Huygens mission has reshaped scientific understanding of the solar system’s most exotic planet and its mysterious moons.",https://www.nytimes.com/2017/09/08/science/cassini-saturn-nasa.html
0,378,Vivendi to Cut Stake in Video Game Maker Activision Blizzard,2014-05-22T04:17:11Z,"The French media conglomerate will sell half its Activision Blizzard stake, worth about $866 million, in its latest move to reduce debt and focus on its media properties.",https://dealbook.nytimes.com/2014/05/22/vivendi-to-cut-stake-in-video-game-maker/
0,379,A Gamer Channel’s Mission: Send the Trolls Packing,2017-07-19T15:52:47+0000,"Misscliks, a channel on the video game streaming platform Twitch, aims to be a safe space for underrepresented gamers, with no tolerance for sexism or bullying.",https://www.nytimes.com/2017/07/19/technology/personaltech/a-gamer-channels-mission-send-the-trolls-packing.html
0,380,"Review: ‘I Called Him Morgan,’ a Jazz Tale of Talent and Tragedy",2017-03-23T22:09:53+0000,The director Kasper Collin has created a suave and sensitive documentary about the life and death of the great trumpeter Lee Morgan.,https://www.nytimes.com/2017/03/23/movies/i-called-him-morgan-review.html
0,381,"As China Piles on Debt, Consumers Seek a Piece of the Action",2017-09-25T04:01:14+0000,"Mortgage and credit card balances are surging, helping Chinese households reach the middle class but adding to the country’s borrowing binge.",https://www.nytimes.com/2017/09/25/business/china-debt-consumers.html
0,382,"Burying Their Cattle, Ranchers Call Wildfires ‘Our Hurricane Katrina’",2017-03-20T09:00:19+0000,An existential threat to a way of life that has sustained cattle-raising families since homesteading days.,https://www.nytimes.com/2017/03/20/us/burying-their-cattle-ranchers-call-wildfires-our-hurricane-katrina.html
0,383,When a Family Homestead Can’t Stay in the Family,2018-04-06T09:00:57+0000,"Homes that get passed from generation to generation are increasingly rare, as children grow up, move away and can no longer afford the properties.",https://www.nytimes.com/2018/04/06/realestate/selling-family-homestead.html
0,384,‘Not Right Now’: Republicans and the Art of Not Talking About Trump,2017-07-11T20:57:31+0000,"Most Republicans in Congress have become adept at avoiding questions about Trump scandals, a skill they used again after revelations about an email to the president’s son.",https://www.nytimes.com/2017/07/11/us/politics/trump-congress-republicans.html
